,example_id,predicted_label,real_label,full_ordering,correct
57,dev-data/mutual/dev/dev_150.txt,D,C,"['D', 'B', 'C', 'A']",False
58,dev-data/mutual/dev/dev_151.txt,B,B,"['B', 'C', 'A', 'D']",True
59,dev-data/mutual/dev/dev_152.txt,B,A,"['B', 'D', 'C', 'A']",False
60,dev-data/mutual/dev/dev_153.txt,B,B,"['B', 'D', 'A', 'C']",True
61,dev-data/mutual/dev/dev_154.txt,A,D,"['A', 'B', 'C', 'D']",False
62,dev-data/mutual/dev/dev_155.txt,A,A,"['A', 'D', 'C', 'B']",True
63,dev-data/mutual/dev/dev_156.txt,C,C,"['C', 'A', 'D', 'B']",True
64,dev-data/mutual/dev/dev_157.txt,B,D,"['B', 'C', 'D', 'A']",False
65,dev-data/mutual/dev/dev_158.txt,D,D,"['D', 'A', 'C', 'B']",True
66,dev-data/mutual/dev/dev_159.txt,A,D,"['A', 'D', 'C', 'B']",False
67,dev-data/mutual/dev/dev_16.txt,D,A,"['D', 'C', 'A', 'B']",False
68,dev-data/mutual/dev/dev_160.txt,A,D,"['A', 'B', 'D', 'C']",False
69,dev-data/mutual/dev/dev_161.txt,C,B,"['C', 'D', 'B', 'A']",False
70,dev-data/mutual/dev/dev_162.txt,B,A,"['B', 'C', 'D', 'A']",False
71,dev-data/mutual/dev/dev_163.txt,B,A,"['B', 'D', 'A', 'C']",False
72,dev-data/mutual/dev/dev_164.txt,B,C,"['B', 'A', 'C', 'D']",False
73,dev-data/mutual/dev/dev_165.txt,B,D,"['B', 'D', 'C', 'A']",False
74,dev-data/mutual/dev/dev_166.txt,A,B,"['A', 'B', 'C', 'D']",False
75,dev-data/mutual/dev/dev_167.txt,C,B,"['C', 'B', 'A', 'D']",False
76,dev-data/mutual/dev/dev_168.txt,C,A,"['C', 'D', 'A', 'B']",False
77,dev-data/mutual/dev/dev_169.txt,B,C,"['B', 'C', 'A', 'D']",False
78,dev-data/mutual/dev/dev_17.txt,C,B,"['C', 'A', 'B', 'D']",False
79,dev-data/mutual/dev/dev_170.txt,A,B,"['A', 'C', 'D', 'B']",False
80,dev-data/mutual/dev/dev_171.txt,C,C,"['C', 'D', 'B', 'A']",True
81,dev-data/mutual/dev/dev_172.txt,C,D,"['C', 'B', 'A', 'D']",False
82,dev-data/mutual/dev/dev_173.txt,A,C,"['A', 'C', 'B', 'D']",False
83,dev-data/mutual/dev/dev_174.txt,C,D,"['C', 'D', 'B', 'A']",False
84,dev-data/mutual/dev/dev_175.txt,C,D,"['C', 'D', 'B', 'A']",False
85,dev-data/mutual/dev/dev_176.txt,D,C,"['D', 'C', 'A', 'B']",False
86,dev-data/mutual/dev/dev_177.txt,B,B,"['B', 'A', 'C', 'D']",True
87,dev-data/mutual/dev/dev_178.txt,B,A,"['B', 'C', 'A', 'D']",False
88,dev-data/mutual/dev/dev_179.txt,D,A,"['D', 'A', 'C', 'B']",False
89,dev-data/mutual/dev/dev_18.txt,A,D,"['A', 'C', 'D', 'B']",False
90,dev-data/mutual/dev/dev_180.txt,C,C,"['C', 'A', 'B', 'D']",True
91,dev-data/mutual/dev/dev_181.txt,B,D,"['B', 'C', 'D', 'A']",False
92,dev-data/mutual/dev/dev_182.txt,C,B,"['C', 'B', 'A', 'D']",False
93,dev-data/mutual/dev/dev_183.txt,A,D,"['A', 'C', 'B', 'D']",False
94,dev-data/mutual/dev/dev_184.txt,B,B,"['B', 'C', 'A', 'D']",True
95,dev-data/mutual/dev/dev_185.txt,A,B,"['A', 'D', 'C', 'B']",False
96,dev-data/mutual/dev/dev_186.txt,D,C,"['D', 'B', 'A', 'C']",False
97,dev-data/mutual/dev/dev_187.txt,D,A,"['D', 'A', 'C', 'B']",False
98,dev-data/mutual/dev/dev_188.txt,A,D,"['A', 'B', 'C', 'D']",False
99,dev-data/mutual/dev/dev_189.txt,A,D,"['A', 'C', 'B', 'D']",False
100,dev-data/mutual/dev/dev_19.txt,B,C,"['B', 'D', 'C', 'A']",False
101,dev-data/mutual/dev/dev_190.txt,C,A,"['C', 'B', 'D', 'A']",False
102,dev-data/mutual/dev/dev_191.txt,B,A,"['B', 'A', 'C', 'D']",False
103,dev-data/mutual/dev/dev_192.txt,B,C,"['B', 'D', 'C', 'A']",False
104,dev-data/mutual/dev/dev_193.txt,C,A,"['C', 'D', 'A', 'B']",False
105,dev-data/mutual/dev/dev_194.txt,D,C,"['D', 'C', 'B', 'A']",False
106,dev-data/mutual/dev/dev_195.txt,A,D,"['A', 'D', 'B', 'C']",False
107,dev-data/mutual/dev/dev_196.txt,B,C,"['B', 'C', 'D', 'A']",False
108,dev-data/mutual/dev/dev_197.txt,C,D,"['C', 'B', 'D', 'A']",False
109,dev-data/mutual/dev/dev_198.txt,D,A,"['D', 'A', 'B', 'C']",False
110,dev-data/mutual/dev/dev_199.txt,B,C,"['B', 'D', 'A', 'C']",False
111,dev-data/mutual/dev/dev_2.txt,A,C,"['A', 'D', 'C', 'B']",False
112,dev-data/mutual/dev/dev_20.txt,B,C,"['B', 'C', 'A', 'D']",False
113,dev-data/mutual/dev/dev_200.txt,D,C,"['D', 'A', 'C', 'B']",False
114,dev-data/mutual/dev/dev_201.txt,D,C,"['D', 'C', 'A', 'B']",False
115,dev-data/mutual/dev/dev_202.txt,C,C,"['C', 'B', 'A', 'D']",True
116,dev-data/mutual/dev/dev_203.txt,A,A,"['A', 'D', 'B', 'C']",True
117,dev-data/mutual/dev/dev_204.txt,C,B,"['C', 'A', 'B', 'D']",False
118,dev-data/mutual/dev/dev_205.txt,B,A,"['B', 'C', 'D', 'A']",False
119,dev-data/mutual/dev/dev_206.txt,A,D,"['A', 'B', 'D', 'C']",False
120,dev-data/mutual/dev/dev_207.txt,B,A,"['B', 'C', 'D', 'A']",False
121,dev-data/mutual/dev/dev_208.txt,D,B,"['D', 'A', 'C', 'B']",False
122,dev-data/mutual/dev/dev_209.txt,D,D,"['D', 'A', 'C', 'B']",True
123,dev-data/mutual/dev/dev_21.txt,D,C,"['D', 'B', 'C', 'A']",False
124,dev-data/mutual/dev/dev_210.txt,B,B,"['B', 'A', 'D', 'C']",True
125,dev-data/mutual/dev/dev_211.txt,C,D,"['C', 'B', 'D', 'A']",False
126,dev-data/mutual/dev/dev_212.txt,B,D,"['B', 'D', 'A', 'C']",False
127,dev-data/mutual/dev/dev_213.txt,D,A,"['D', 'B', 'C', 'A']",False
128,dev-data/mutual/dev/dev_214.txt,A,B,"['A', 'B', 'D', 'C']",False
129,dev-data/mutual/dev/dev_215.txt,A,D,"['A', 'C', 'B', 'D']",False
130,dev-data/mutual/dev/dev_216.txt,D,A,"['D', 'C', 'A', 'B']",False
131,dev-data/mutual/dev/dev_217.txt,D,D,"['D', 'C', 'A', 'B']",True
132,dev-data/mutual/dev/dev_218.txt,C,D,"['C', 'D', 'B', 'A']",False
133,dev-data/mutual/dev/dev_219.txt,A,B,"['A', 'C', 'B', 'D']",False
134,dev-data/mutual/dev/dev_22.txt,B,B,"['B', 'A', 'C', 'D']",True
135,dev-data/mutual/dev/dev_220.txt,B,D,"['B', 'C', 'A', 'D']",False
136,dev-data/mutual/dev/dev_221.txt,C,D,"['C', 'A', 'D', 'B']",False
137,dev-data/mutual/dev/dev_222.txt,D,B,"['D', 'A', 'B', 'C']",False
138,dev-data/mutual/dev/dev_223.txt,A,D,"['A', 'D', 'C', 'B']",False
139,dev-data/mutual/dev/dev_224.txt,B,A,"['B', 'D', 'A', 'C']",False
140,dev-data/mutual/dev/dev_225.txt,D,D,"['D', 'B', 'C', 'A']",True
141,dev-data/mutual/dev/dev_226.txt,D,A,"['D', 'C', 'A', 'B']",False
142,dev-data/mutual/dev/dev_227.txt,A,B,"['A', 'C', 'B', 'D']",False
143,dev-data/mutual/dev/dev_228.txt,A,B,"['A', 'C', 'D', 'B']",False
144,dev-data/mutual/dev/dev_229.txt,D,D,"['D', 'B', 'A', 'C']",True
145,dev-data/mutual/dev/dev_23.txt,C,D,"['C', 'B', 'D', 'A']",False
146,dev-data/mutual/dev/dev_230.txt,C,A,"['C', 'A', 'D', 'B']",False
147,dev-data/mutual/dev/dev_231.txt,C,A,"['C', 'A', 'D', 'B']",False
148,dev-data/mutual/dev/dev_232.txt,D,B,"['D', 'C', 'B', 'A']",False
149,dev-data/mutual/dev/dev_233.txt,A,D,"['A', 'C', 'B', 'D']",False
150,dev-data/mutual/dev/dev_234.txt,A,A,"['A', 'C', 'D', 'B']",True
151,dev-data/mutual/dev/dev_235.txt,B,D,"['B', 'A', 'D', 'C']",False
152,dev-data/mutual/dev/dev_236.txt,A,C,"['A', 'C', 'D', 'B']",False
153,dev-data/mutual/dev/dev_237.txt,B,D,"['B', 'C', 'A', 'D']",False
154,dev-data/mutual/dev/dev_238.txt,B,D,"['B', 'D', 'A', 'C']",False
155,dev-data/mutual/dev/dev_239.txt,D,A,"['D', 'C', 'B', 'A']",False
156,dev-data/mutual/dev/dev_24.txt,D,C,"['D', 'B', 'A', 'C']",False
157,dev-data/mutual/dev/dev_240.txt,C,A,"['C', 'B', 'A', 'D']",False
158,dev-data/mutual/dev/dev_241.txt,C,A,"['C', 'A', 'B', 'D']",False
159,dev-data/mutual/dev/dev_242.txt,C,B,"['C', 'A', 'D', 'B']",False
160,dev-data/mutual/dev/dev_243.txt,C,D,"['C', 'D', 'A', 'B']",False
161,dev-data/mutual/dev/dev_244.txt,D,D,"['D', 'C', 'B', 'A']",True
162,dev-data/mutual/dev/dev_245.txt,A,D,"['A', 'D', 'B', 'C']",False
163,dev-data/mutual/dev/dev_246.txt,C,B,"['C', 'A', 'B', 'D']",False
164,dev-data/mutual/dev/dev_247.txt,B,D,"['B', 'C', 'A', 'D']",False
165,dev-data/mutual/dev/dev_248.txt,D,B,"['D', 'A', 'B', 'C']",False
166,dev-data/mutual/dev/dev_249.txt,A,B,"['A', 'C', 'D', 'B']",False
167,dev-data/mutual/dev/dev_25.txt,A,C,"['A', 'D', 'C', 'B']",False
168,dev-data/mutual/dev/dev_250.txt,A,D,"['A', 'B', 'D', 'C']",False
169,dev-data/mutual/dev/dev_251.txt,C,C,"['C', 'B', 'A', 'D']",True
170,dev-data/mutual/dev/dev_252.txt,D,D,"['D', 'B', 'A', 'C']",True
171,dev-data/mutual/dev/dev_253.txt,C,C,"['C', 'A', 'D', 'B']",True
172,dev-data/mutual/dev/dev_254.txt,C,D,"['C', 'A', 'D', 'B']",False
173,dev-data/mutual/dev/dev_255.txt,A,B,"['A', 'C', 'B', 'D']",False
174,dev-data/mutual/dev/dev_256.txt,A,A,"['A', 'D', 'B', 'C']",True
175,dev-data/mutual/dev/dev_257.txt,A,A,"['A', 'D', 'C', 'B']",True
176,dev-data/mutual/dev/dev_258.txt,B,D,"['B', 'C', 'A', 'D']",False
177,dev-data/mutual/dev/dev_259.txt,A,B,"['A', 'B', 'C', 'D']",False
178,dev-data/mutual/dev/dev_26.txt,C,A,"['C', 'D', 'B', 'A']",False
179,dev-data/mutual/dev/dev_260.txt,C,A,"['C', 'A', 'B', 'D']",False
180,dev-data/mutual/dev/dev_261.txt,D,A,"['D', 'C', 'B', 'A']",False
181,dev-data/mutual/dev/dev_262.txt,C,D,"['C', 'A', 'D', 'B']",False
182,dev-data/mutual/dev/dev_263.txt,D,B,"['D', 'A', 'B', 'C']",False
183,dev-data/mutual/dev/dev_264.txt,D,A,"['D', 'A', 'B', 'C']",False
184,dev-data/mutual/dev/dev_265.txt,B,A,"['B', 'A', 'D', 'C']",False
185,dev-data/mutual/dev/dev_266.txt,C,D,"['C', 'B', 'A', 'D']",False
186,dev-data/mutual/dev/dev_267.txt,D,A,"['D', 'C', 'A', 'B']",False
187,dev-data/mutual/dev/dev_268.txt,C,A,"['C', 'B', 'D', 'A']",False
188,dev-data/mutual/dev/dev_269.txt,B,B,"['B', 'D', 'A', 'C']",True
189,dev-data/mutual/dev/dev_27.txt,A,A,"['A', 'D', 'C', 'B']",True
190,dev-data/mutual/dev/dev_270.txt,B,B,"['B', 'C', 'A', 'D']",True
191,dev-data/mutual/dev/dev_271.txt,C,A,"['C', 'B', 'A', 'D']",False
192,dev-data/mutual/dev/dev_272.txt,C,B,"['C', 'B', 'A', 'D']",False
193,dev-data/mutual/dev/dev_273.txt,C,B,"['C', 'B', 'A', 'D']",False
194,dev-data/mutual/dev/dev_274.txt,B,C,"['B', 'D', 'A', 'C']",False
195,dev-data/mutual/dev/dev_275.txt,A,A,"['A', 'B', 'D', 'C']",True
196,dev-data/mutual/dev/dev_276.txt,D,D,"['D', 'A', 'B', 'C']",True
197,dev-data/mutual/dev/dev_277.txt,C,C,"['C', 'D', 'A', 'B']",True
198,dev-data/mutual/dev/dev_278.txt,B,D,"['B', 'D', 'A', 'C']",False
199,dev-data/mutual/dev/dev_279.txt,A,D,"['A', 'B', 'C', 'D']",False
200,dev-data/mutual/dev/dev_28.txt,B,C,"['B', 'C', 'A', 'D']",False
201,dev-data/mutual/dev/dev_280.txt,D,D,"['D', 'B', 'A', 'C']",True
202,dev-data/mutual/dev/dev_281.txt,B,D,"['B', 'C', 'D', 'A']",False
203,dev-data/mutual/dev/dev_282.txt,A,A,"['A', 'D', 'B', 'C']",True
204,dev-data/mutual/dev/dev_283.txt,D,A,"['D', 'A', 'C', 'B']",False
205,dev-data/mutual/dev/dev_284.txt,D,D,"['D', 'A', 'B', 'C']",True
206,dev-data/mutual/dev/dev_285.txt,C,B,"['C', 'B', 'A', 'D']",False
207,dev-data/mutual/dev/dev_286.txt,B,C,"['B', 'D', 'C', 'A']",False
208,dev-data/mutual/dev/dev_287.txt,C,C,"['C', 'D', 'A', 'B']",True
209,dev-data/mutual/dev/dev_288.txt,C,D,"['C', 'A', 'B', 'D']",False
210,dev-data/mutual/dev/dev_289.txt,A,D,"['A', 'C', 'D', 'B']",False
211,dev-data/mutual/dev/dev_29.txt,D,D,"['D', 'C', 'B', 'A']",True
212,dev-data/mutual/dev/dev_290.txt,C,D,"['C', 'A', 'D', 'B']",False
213,dev-data/mutual/dev/dev_291.txt,B,B,"['B', 'C', 'D', 'A']",True
214,dev-data/mutual/dev/dev_292.txt,C,C,"['C', 'B', 'D', 'A']",True
215,dev-data/mutual/dev/dev_293.txt,D,A,"['D', 'C', 'B', 'A']",False
216,dev-data/mutual/dev/dev_294.txt,C,A,"['C', 'D', 'A', 'B']",False
217,dev-data/mutual/dev/dev_295.txt,A,C,"['A', 'C', 'D', 'B']",False
218,dev-data/mutual/dev/dev_296.txt,C,B,"['C', 'B', 'A', 'D']",False
219,dev-data/mutual/dev/dev_297.txt,A,B,"['A', 'B', 'C', 'D']",False
220,dev-data/mutual/dev/dev_298.txt,B,D,"['B', 'D', 'A', 'C']",False
221,dev-data/mutual/dev/dev_299.txt,A,C,"['A', 'B', 'D', 'C']",False
222,dev-data/mutual/dev/dev_3.txt,A,C,"['A', 'C', 'B', 'D']",False
223,dev-data/mutual/dev/dev_30.txt,A,B,"['A', 'B', 'D', 'C']",False
224,dev-data/mutual/dev/dev_300.txt,C,D,"['C', 'B', 'D', 'A']",False
225,dev-data/mutual/dev/dev_301.txt,D,D,"['D', 'A', 'B', 'C']",True
226,dev-data/mutual/dev/dev_302.txt,C,D,"['C', 'A', 'B', 'D']",False
227,dev-data/mutual/dev/dev_303.txt,C,D,"['C', 'A', 'B', 'D']",False
228,dev-data/mutual/dev/dev_304.txt,B,D,"['B', 'A', 'D', 'C']",False
229,dev-data/mutual/dev/dev_305.txt,D,D,"['D', 'C', 'B', 'A']",True
230,dev-data/mutual/dev/dev_306.txt,D,C,"['D', 'A', 'B', 'C']",False
231,dev-data/mutual/dev/dev_307.txt,C,D,"['C', 'A', 'B', 'D']",False
232,dev-data/mutual/dev/dev_308.txt,A,D,"['A', 'C', 'D', 'B']",False
233,dev-data/mutual/dev/dev_309.txt,A,A,"['A', 'C', 'D', 'B']",True
234,dev-data/mutual/dev/dev_31.txt,A,A,"['A', 'C', 'B', 'D']",True
235,dev-data/mutual/dev/dev_310.txt,C,D,"['C', 'A', 'D', 'B']",False
236,dev-data/mutual/dev/dev_311.txt,B,C,"['B', 'C', 'D', 'A']",False
237,dev-data/mutual/dev/dev_312.txt,A,B,"['A', 'D', 'B', 'C']",False
238,dev-data/mutual/dev/dev_313.txt,D,D,"['D', 'B', 'C', 'A']",True
239,dev-data/mutual/dev/dev_314.txt,B,A,"['B', 'A', 'C', 'D']",False
240,dev-data/mutual/dev/dev_315.txt,A,A,"['A', 'D', 'B', 'C']",True
241,dev-data/mutual/dev/dev_316.txt,C,D,"['C', 'A', 'D', 'B']",False
242,dev-data/mutual/dev/dev_317.txt,D,D,"['D', 'C', 'B', 'A']",True
243,dev-data/mutual/dev/dev_318.txt,C,B,"['C', 'D', 'B', 'A']",False
244,dev-data/mutual/dev/dev_319.txt,C,C,"['C', 'A', 'B', 'D']",True
245,dev-data/mutual/dev/dev_32.txt,C,A,"['C', 'B', 'D', 'A']",False
246,dev-data/mutual/dev/dev_320.txt,B,D,"['B', 'D', 'A', 'C']",False
247,dev-data/mutual/dev/dev_321.txt,C,D,"['C', 'D', 'B', 'A']",False
248,dev-data/mutual/dev/dev_322.txt,D,B,"['D', 'C', 'A', 'B']",False
249,dev-data/mutual/dev/dev_323.txt,C,B,"['C', 'D', 'A', 'B']",False
250,dev-data/mutual/dev/dev_324.txt,C,B,"['C', 'A', 'D', 'B']",False
251,dev-data/mutual/dev/dev_325.txt,B,A,"['B', 'A', 'C', 'D']",False
252,dev-data/mutual/dev/dev_326.txt,B,C,"['B', 'C', 'A', 'D']",False
253,dev-data/mutual/dev/dev_327.txt,C,B,"['C', 'B', 'A', 'D']",False
254,dev-data/mutual/dev/dev_328.txt,C,D,"['C', 'A', 'D', 'B']",False
255,dev-data/mutual/dev/dev_329.txt,B,C,"['B', 'C', 'D', 'A']",False
256,dev-data/mutual/dev/dev_33.txt,C,B,"['C', 'B', 'D', 'A']",False
257,dev-data/mutual/dev/dev_330.txt,C,C,"['C', 'B', 'A', 'D']",True
258,dev-data/mutual/dev/dev_331.txt,A,B,"['A', 'D', 'C', 'B']",False
259,dev-data/mutual/dev/dev_332.txt,B,C,"['B', 'D', 'A', 'C']",False
260,dev-data/mutual/dev/dev_333.txt,D,C,"['D', 'A', 'B', 'C']",False
261,dev-data/mutual/dev/dev_334.txt,D,B,"['D', 'B', 'A', 'C']",False
262,dev-data/mutual/dev/dev_335.txt,D,B,"['D', 'C', 'B', 'A']",False
263,dev-data/mutual/dev/dev_336.txt,C,B,"['C', 'D', 'B', 'A']",False
264,dev-data/mutual/dev/dev_337.txt,C,C,"['C', 'D', 'A', 'B']",True
265,dev-data/mutual/dev/dev_338.txt,C,C,"['C', 'D', 'B', 'A']",True
266,dev-data/mutual/dev/dev_339.txt,C,D,"['C', 'A', 'B', 'D']",False
267,dev-data/mutual/dev/dev_34.txt,B,A,"['B', 'A', 'C', 'D']",False
268,dev-data/mutual/dev/dev_340.txt,D,D,"['D', 'C', 'B', 'A']",True
269,dev-data/mutual/dev/dev_341.txt,D,B,"['D', 'C', 'B', 'A']",False
270,dev-data/mutual/dev/dev_342.txt,D,D,"['D', 'A', 'B', 'C']",True
271,dev-data/mutual/dev/dev_343.txt,B,A,"['B', 'C', 'A', 'D']",False
272,dev-data/mutual/dev/dev_344.txt,A,C,"['A', 'C', 'B', 'D']",False
273,dev-data/mutual/dev/dev_345.txt,D,D,"['D', 'B', 'A', 'C']",True
274,dev-data/mutual/dev/dev_346.txt,A,B,"['A', 'D', 'C', 'B']",False
275,dev-data/mutual/dev/dev_347.txt,D,C,"['D', 'B', 'A', 'C']",False
276,dev-data/mutual/dev/dev_348.txt,D,A,"['D', 'A', 'B', 'C']",False
277,dev-data/mutual/dev/dev_349.txt,B,D,"['B', 'A', 'C', 'D']",False
278,dev-data/mutual/dev/dev_35.txt,C,A,"['C', 'B', 'A', 'D']",False
279,dev-data/mutual/dev/dev_350.txt,A,C,"['A', 'C', 'D', 'B']",False
280,dev-data/mutual/dev/dev_351.txt,A,A,"['A', 'C', 'D', 'B']",True
281,dev-data/mutual/dev/dev_352.txt,A,B,"['A', 'C', 'D', 'B']",False
282,dev-data/mutual/dev/dev_353.txt,A,B,"['A', 'C', 'D', 'B']",False
283,dev-data/mutual/dev/dev_354.txt,A,D,"['A', 'B', 'C', 'D']",False
284,dev-data/mutual/dev/dev_355.txt,D,B,"['D', 'C', 'B', 'A']",False
285,dev-data/mutual/dev/dev_356.txt,C,A,"['C', 'A', 'D', 'B']",False
286,dev-data/mutual/dev/dev_357.txt,A,B,"['A', 'D', 'C', 'B']",False
287,dev-data/mutual/dev/dev_358.txt,C,B,"['C', 'D', 'B', 'A']",False
288,dev-data/mutual/dev/dev_359.txt,B,C,"['B', 'C', 'D', 'A']",False
289,dev-data/mutual/dev/dev_36.txt,A,D,"['A', 'D', 'B', 'C']",False
290,dev-data/mutual/dev/dev_360.txt,D,A,"['D', 'C', 'B', 'A']",False
291,dev-data/mutual/dev/dev_361.txt,C,B,"['C', 'D', 'A', 'B']",False
292,dev-data/mutual/dev/dev_362.txt,D,D,"['D', 'C', 'B', 'A']",True
293,dev-data/mutual/dev/dev_363.txt,D,D,"['D', 'B', 'C', 'A']",True
294,dev-data/mutual/dev/dev_364.txt,B,D,"['B', 'D', 'A', 'C']",False
295,dev-data/mutual/dev/dev_365.txt,A,C,"['A', 'B', 'D', 'C']",False
296,dev-data/mutual/dev/dev_366.txt,C,B,"['C', 'D', 'A', 'B']",False
297,dev-data/mutual/dev/dev_367.txt,D,A,"['D', 'B', 'A', 'C']",False
298,dev-data/mutual/dev/dev_368.txt,A,A,"['A', 'C', 'D', 'B']",True
299,dev-data/mutual/dev/dev_369.txt,B,C,"['B', 'D', 'C', 'A']",False
300,dev-data/mutual/dev/dev_37.txt,C,A,"['C', 'D', 'B', 'A']",False
301,dev-data/mutual/dev/dev_370.txt,B,D,"['B', 'C', 'D', 'A']",False
302,dev-data/mutual/dev/dev_371.txt,C,D,"['C', 'B', 'D', 'A']",False
303,dev-data/mutual/dev/dev_372.txt,B,D,"['B', 'D', 'C', 'A']",False
304,dev-data/mutual/dev/dev_373.txt,D,D,"['D', 'A', 'C', 'B']",True
305,dev-data/mutual/dev/dev_374.txt,C,B,"['C', 'A', 'B', 'D']",False
306,dev-data/mutual/dev/dev_375.txt,D,B,"['D', 'C', 'B', 'A']",False
307,dev-data/mutual/dev/dev_376.txt,B,B,"['B', 'C', 'D', 'A']",True
308,dev-data/mutual/dev/dev_377.txt,D,B,"['D', 'A', 'B', 'C']",False
309,dev-data/mutual/dev/dev_378.txt,C,A,"['C', 'B', 'D', 'A']",False
