,example_id,predicted_label,real_label,full_ordering,correct
22,dev-data/mutual/dev/dev_119.txt,B,A,"['B', 'C', 'A', 'D']",False
23,dev-data/mutual/dev/dev_12.txt,A,A,"['A', 'D', 'B', 'C']",True
24,dev-data/mutual/dev/dev_120.txt,A,A,"['A', 'D', 'C', 'B']",True
25,dev-data/mutual/dev/dev_121.txt,C,C,"['C', 'A', 'B', 'D']",True
26,dev-data/mutual/dev/dev_122.txt,A,C,"['A', 'C', 'D', 'B']",False
27,dev-data/mutual/dev/dev_123.txt,C,B,"['C', 'D', 'A', 'B']",False
28,dev-data/mutual/dev/dev_124.txt,B,A,"['B', 'A', 'D', 'C']",False
29,dev-data/mutual/dev/dev_125.txt,C,D,"['C', 'B', 'D', 'A']",False
30,dev-data/mutual/dev/dev_126.txt,B,A,"['B', 'A', 'D', 'C']",False
31,dev-data/mutual/dev/dev_127.txt,D,A,"['D', 'C', 'A', 'B']",False
32,dev-data/mutual/dev/dev_128.txt,A,B,"['A', 'B', 'C', 'D']",False
33,dev-data/mutual/dev/dev_129.txt,A,C,"['A', 'D', 'B', 'C']",False
34,dev-data/mutual/dev/dev_13.txt,A,D,"['A', 'D', 'C', 'B']",False
35,dev-data/mutual/dev/dev_130.txt,A,B,"['A', 'C', 'D', 'B']",False
36,dev-data/mutual/dev/dev_131.txt,B,A,"['B', 'C', 'D', 'A']",False
37,dev-data/mutual/dev/dev_132.txt,C,A,"['C', 'A', 'D', 'B']",False
38,dev-data/mutual/dev/dev_133.txt,D,D,"['D', 'C', 'A', 'B']",True
39,dev-data/mutual/dev/dev_134.txt,A,D,"['A', 'B', 'C', 'D']",False
40,dev-data/mutual/dev/dev_135.txt,D,D,"['D', 'B', 'C', 'A']",True
41,dev-data/mutual/dev/dev_136.txt,B,B,"['B', 'A', 'D', 'C']",True
42,dev-data/mutual/dev/dev_137.txt,B,B,"['B', 'C', 'A', 'D']",True
43,dev-data/mutual/dev/dev_138.txt,A,D,"['A', 'C', 'B', 'D']",False
44,dev-data/mutual/dev/dev_139.txt,A,D,"['A', 'B', 'D', 'C']",False
45,dev-data/mutual/dev/dev_14.txt,C,C,"['C', 'B', 'A', 'D']",True
46,dev-data/mutual/dev/dev_140.txt,C,C,"['C', 'D', 'A', 'B']",True
47,dev-data/mutual/dev/dev_141.txt,D,B,"['D', 'C', 'B', 'A']",False
48,dev-data/mutual/dev/dev_142.txt,A,C,"['A', 'C', 'B', 'D']",False
49,dev-data/mutual/dev/dev_143.txt,A,A,"['A', 'D', 'B', 'C']",True
50,dev-data/mutual/dev/dev_144.txt,B,D,"['B', 'D', 'A', 'C']",False
51,dev-data/mutual/dev/dev_145.txt,D,D,"['D', 'A', 'C', 'B']",True
52,dev-data/mutual/dev/dev_146.txt,C,A,"['C', 'B', 'A', 'D']",False
53,dev-data/mutual/dev/dev_147.txt,B,A,"['B', 'C', 'D', 'A']",False
54,dev-data/mutual/dev/dev_148.txt,D,C,"['D', 'C', 'B', 'A']",False
55,dev-data/mutual/dev/dev_149.txt,C,B,"['C', 'D', 'A', 'B']",False
56,dev-data/mutual/dev/dev_15.txt,D,D,"['D', 'C', 'B', 'A']",True
57,dev-data/mutual/dev/dev_150.txt,A,C,"['A', 'B', 'D', 'C']",False
58,dev-data/mutual/dev/dev_151.txt,A,B,"['A', 'D', 'B', 'C']",False
59,dev-data/mutual/dev/dev_152.txt,D,A,"['D', 'B', 'C', 'A']",False
60,dev-data/mutual/dev/dev_153.txt,A,B,"['A', 'C', 'D', 'B']",False
61,dev-data/mutual/dev/dev_154.txt,B,D,"['B', 'C', 'A', 'D']",False
62,dev-data/mutual/dev/dev_155.txt,A,A,"['A', 'B', 'C', 'D']",True
63,dev-data/mutual/dev/dev_156.txt,C,C,"['C', 'B', 'D', 'A']",True
64,dev-data/mutual/dev/dev_157.txt,B,D,"['B', 'C', 'D', 'A']",False
65,dev-data/mutual/dev/dev_158.txt,C,D,"['C', 'B', 'A', 'D']",False
66,dev-data/mutual/dev/dev_159.txt,D,D,"['D', 'A', 'B', 'C']",True
67,dev-data/mutual/dev/dev_16.txt,D,A,"['D', 'A', 'B', 'C']",False
68,dev-data/mutual/dev/dev_160.txt,D,D,"['D', 'B', 'A', 'C']",True
69,dev-data/mutual/dev/dev_161.txt,A,B,"['A', 'B', 'D', 'C']",False
70,dev-data/mutual/dev/dev_162.txt,A,A,"['A', 'B', 'D', 'C']",True
71,dev-data/mutual/dev/dev_163.txt,D,A,"['D', 'A', 'B', 'C']",False
72,dev-data/mutual/dev/dev_164.txt,D,C,"['D', 'B', 'A', 'C']",False
73,dev-data/mutual/dev/dev_165.txt,A,D,"['A', 'B', 'D', 'C']",False
74,dev-data/mutual/dev/dev_166.txt,A,B,"['A', 'C', 'D', 'B']",False
75,dev-data/mutual/dev/dev_167.txt,B,B,"['B', 'D', 'C', 'A']",True
76,dev-data/mutual/dev/dev_168.txt,B,A,"['B', 'C', 'D', 'A']",False
77,dev-data/mutual/dev/dev_169.txt,C,C,"['C', 'A', 'B', 'D']",True
78,dev-data/mutual/dev/dev_17.txt,C,B,"['C', 'D', 'B', 'A']",False
79,dev-data/mutual/dev/dev_170.txt,A,B,"['A', 'C', 'D', 'B']",False
80,dev-data/mutual/dev/dev_171.txt,B,C,"['B', 'C', 'A', 'D']",False
81,dev-data/mutual/dev/dev_172.txt,C,D,"['C', 'A', 'D', 'B']",False
82,dev-data/mutual/dev/dev_173.txt,B,C,"['B', 'C', 'A', 'D']",False
83,dev-data/mutual/dev/dev_174.txt,D,D,"['D', 'A', 'B', 'C']",True
84,dev-data/mutual/dev/dev_175.txt,B,D,"['B', 'C', 'A', 'D']",False
85,dev-data/mutual/dev/dev_176.txt,C,C,"['C', 'B', 'D', 'A']",True
86,dev-data/mutual/dev/dev_177.txt,B,B,"['B', 'D', 'A', 'C']",True
87,dev-data/mutual/dev/dev_178.txt,D,A,"['D', 'A', 'B', 'C']",False
88,dev-data/mutual/dev/dev_179.txt,A,A,"['A', 'C', 'B', 'D']",True
89,dev-data/mutual/dev/dev_18.txt,A,D,"['A', 'B', 'D', 'C']",False
90,dev-data/mutual/dev/dev_180.txt,D,C,"['D', 'C', 'B', 'A']",False
91,dev-data/mutual/dev/dev_181.txt,A,D,"['A', 'B', 'C', 'D']",False
92,dev-data/mutual/dev/dev_182.txt,A,B,"['A', 'C', 'B', 'D']",False
93,dev-data/mutual/dev/dev_183.txt,A,D,"['A', 'B', 'C', 'D']",False
94,dev-data/mutual/dev/dev_184.txt,C,B,"['C', 'A', 'D', 'B']",False
95,dev-data/mutual/dev/dev_185.txt,D,B,"['D', 'B', 'C', 'A']",False
96,dev-data/mutual/dev/dev_186.txt,C,C,"['C', 'A', 'B', 'D']",True
97,dev-data/mutual/dev/dev_187.txt,D,A,"['D', 'C', 'A', 'B']",False
98,dev-data/mutual/dev/dev_188.txt,B,D,"['B', 'A', 'C', 'D']",False
99,dev-data/mutual/dev/dev_189.txt,C,D,"['C', 'B', 'D', 'A']",False
100,dev-data/mutual/dev/dev_19.txt,C,C,"['C', 'D', 'A', 'B']",True
101,dev-data/mutual/dev/dev_190.txt,A,A,"['A', 'B', 'D', 'C']",True
102,dev-data/mutual/dev/dev_191.txt,A,A,"['A', 'D', 'C', 'B']",True
103,dev-data/mutual/dev/dev_192.txt,C,C,"['C', 'A', 'B', 'D']",True
104,dev-data/mutual/dev/dev_193.txt,C,A,"['C', 'D', 'A', 'B']",False
105,dev-data/mutual/dev/dev_194.txt,A,C,"['A', 'B', 'D', 'C']",False
106,dev-data/mutual/dev/dev_195.txt,C,D,"['C', 'D', 'A', 'B']",False
107,dev-data/mutual/dev/dev_196.txt,A,C,"['A', 'B', 'C', 'D']",False
108,dev-data/mutual/dev/dev_197.txt,D,D,"['D', 'B', 'A', 'C']",True
109,dev-data/mutual/dev/dev_198.txt,C,A,"['C', 'B', 'A', 'D']",False
110,dev-data/mutual/dev/dev_199.txt,C,C,"['C', 'A', 'D', 'B']",True
111,dev-data/mutual/dev/dev_2.txt,A,C,"['A', 'D', 'B', 'C']",False
112,dev-data/mutual/dev/dev_20.txt,B,C,"['B', 'A', 'C', 'D']",False
113,dev-data/mutual/dev/dev_200.txt,B,C,"['B', 'C', 'A', 'D']",False
114,dev-data/mutual/dev/dev_201.txt,A,C,"['A', 'C', 'B', 'D']",False
115,dev-data/mutual/dev/dev_202.txt,D,C,"['D', 'C', 'A', 'B']",False
116,dev-data/mutual/dev/dev_203.txt,D,A,"['D', 'C', 'A', 'B']",False
117,dev-data/mutual/dev/dev_204.txt,D,B,"['D', 'A', 'B', 'C']",False
118,dev-data/mutual/dev/dev_205.txt,A,A,"['A', 'B', 'D', 'C']",True
119,dev-data/mutual/dev/dev_206.txt,A,D,"['A', 'B', 'C', 'D']",False
120,dev-data/mutual/dev/dev_207.txt,A,A,"['A', 'B', 'C', 'D']",True
121,dev-data/mutual/dev/dev_208.txt,C,B,"['C', 'D', 'B', 'A']",False
122,dev-data/mutual/dev/dev_209.txt,A,D,"['A', 'D', 'B', 'C']",False
123,dev-data/mutual/dev/dev_21.txt,D,C,"['D', 'C', 'B', 'A']",False
124,dev-data/mutual/dev/dev_210.txt,C,B,"['C', 'A', 'D', 'B']",False
125,dev-data/mutual/dev/dev_211.txt,B,D,"['B', 'A', 'C', 'D']",False
126,dev-data/mutual/dev/dev_212.txt,D,D,"['D', 'A', 'B', 'C']",True
127,dev-data/mutual/dev/dev_213.txt,A,A,"['A', 'B', 'C', 'D']",True
128,dev-data/mutual/dev/dev_214.txt,D,B,"['D', 'A', 'B', 'C']",False
129,dev-data/mutual/dev/dev_215.txt,C,D,"['C', 'D', 'B', 'A']",False
130,dev-data/mutual/dev/dev_216.txt,A,A,"['A', 'D', 'B', 'C']",True
131,dev-data/mutual/dev/dev_217.txt,A,D,"['A', 'D', 'B', 'C']",False
132,dev-data/mutual/dev/dev_218.txt,B,D,"['B', 'A', 'D', 'C']",False
133,dev-data/mutual/dev/dev_219.txt,C,B,"['C', 'A', 'B', 'D']",False
134,dev-data/mutual/dev/dev_22.txt,D,B,"['D', 'C', 'B', 'A']",False
135,dev-data/mutual/dev/dev_220.txt,B,D,"['B', 'A', 'C', 'D']",False
136,dev-data/mutual/dev/dev_221.txt,B,D,"['B', 'D', 'C', 'A']",False
137,dev-data/mutual/dev/dev_222.txt,B,B,"['B', 'C', 'A', 'D']",True
138,dev-data/mutual/dev/dev_223.txt,C,D,"['C', 'B', 'D', 'A']",False
139,dev-data/mutual/dev/dev_224.txt,D,A,"['D', 'C', 'A', 'B']",False
140,dev-data/mutual/dev/dev_225.txt,C,D,"['C', 'B', 'D', 'A']",False
141,dev-data/mutual/dev/dev_226.txt,A,A,"['A', 'C', 'B', 'D']",True
142,dev-data/mutual/dev/dev_227.txt,A,B,"['A', 'C', 'B', 'D']",False
143,dev-data/mutual/dev/dev_228.txt,C,B,"['C', 'D', 'B', 'A']",False
144,dev-data/mutual/dev/dev_229.txt,C,D,"['C', 'A', 'D', 'B']",False
145,dev-data/mutual/dev/dev_23.txt,D,D,"['D', 'C', 'B', 'A']",True
146,dev-data/mutual/dev/dev_230.txt,D,A,"['D', 'C', 'A', 'B']",False
147,dev-data/mutual/dev/dev_231.txt,C,A,"['C', 'A', 'D', 'B']",False
148,dev-data/mutual/dev/dev_232.txt,A,B,"['A', 'C', 'D', 'B']",False
149,dev-data/mutual/dev/dev_233.txt,D,D,"['D', 'B', 'A', 'C']",True
150,dev-data/mutual/dev/dev_234.txt,B,A,"['B', 'A', 'C', 'D']",False
151,dev-data/mutual/dev/dev_235.txt,B,D,"['B', 'A', 'C', 'D']",False
152,dev-data/mutual/dev/dev_236.txt,A,C,"['A', 'C', 'D', 'B']",False
153,dev-data/mutual/dev/dev_237.txt,C,D,"['C', 'D', 'B', 'A']",False
154,dev-data/mutual/dev/dev_238.txt,C,D,"['C', 'A', 'B', 'D']",False
155,dev-data/mutual/dev/dev_239.txt,A,A,"['A', 'C', 'B', 'D']",True
156,dev-data/mutual/dev/dev_24.txt,C,C,"['C', 'D', 'B', 'A']",True
157,dev-data/mutual/dev/dev_240.txt,A,A,"['A', 'B', 'D', 'C']",True
158,dev-data/mutual/dev/dev_241.txt,D,A,"['D', 'A', 'C', 'B']",False
159,dev-data/mutual/dev/dev_242.txt,C,B,"['C', 'B', 'D', 'A']",False
160,dev-data/mutual/dev/dev_243.txt,D,D,"['D', 'A', 'B', 'C']",True
161,dev-data/mutual/dev/dev_244.txt,B,D,"['B', 'A', 'C', 'D']",False
162,dev-data/mutual/dev/dev_245.txt,D,D,"['D', 'C', 'B', 'A']",True
163,dev-data/mutual/dev/dev_246.txt,A,B,"['A', 'B', 'C', 'D']",False
164,dev-data/mutual/dev/dev_247.txt,A,D,"['A', 'C', 'D', 'B']",False
165,dev-data/mutual/dev/dev_248.txt,D,B,"['D', 'B', 'C', 'A']",False
166,dev-data/mutual/dev/dev_249.txt,B,B,"['B', 'D', 'A', 'C']",True
167,dev-data/mutual/dev/dev_25.txt,A,C,"['A', 'D', 'C', 'B']",False
168,dev-data/mutual/dev/dev_250.txt,C,D,"['C', 'D', 'A', 'B']",False
169,dev-data/mutual/dev/dev_251.txt,C,C,"['C', 'B', 'A', 'D']",True
170,dev-data/mutual/dev/dev_252.txt,C,D,"['C', 'A', 'D', 'B']",False
171,dev-data/mutual/dev/dev_253.txt,A,C,"['A', 'D', 'C', 'B']",False
172,dev-data/mutual/dev/dev_254.txt,A,D,"['A', 'C', 'D', 'B']",False
173,dev-data/mutual/dev/dev_255.txt,A,B,"['A', 'C', 'B', 'D']",False
174,dev-data/mutual/dev/dev_256.txt,A,A,"['A', 'C', 'B', 'D']",True
175,dev-data/mutual/dev/dev_257.txt,B,A,"['B', 'C', 'D', 'A']",False
176,dev-data/mutual/dev/dev_258.txt,B,D,"['B', 'D', 'A', 'C']",False
177,dev-data/mutual/dev/dev_259.txt,C,B,"['C', 'B', 'D', 'A']",False
178,dev-data/mutual/dev/dev_26.txt,A,A,"['A', 'C', 'B', 'D']",True
179,dev-data/mutual/dev/dev_260.txt,B,A,"['B', 'D', 'C', 'A']",False
180,dev-data/mutual/dev/dev_261.txt,D,A,"['D', 'A', 'B', 'C']",False
181,dev-data/mutual/dev/dev_262.txt,C,D,"['C', 'B', 'A', 'D']",False
182,dev-data/mutual/dev/dev_263.txt,A,B,"['A', 'D', 'C', 'B']",False
183,dev-data/mutual/dev/dev_264.txt,C,A,"['C', 'D', 'A', 'B']",False
184,dev-data/mutual/dev/dev_265.txt,C,A,"['C', 'B', 'A', 'D']",False
185,dev-data/mutual/dev/dev_266.txt,D,D,"['D', 'C', 'A', 'B']",True
186,dev-data/mutual/dev/dev_267.txt,A,A,"['A', 'D', 'C', 'B']",True
187,dev-data/mutual/dev/dev_268.txt,D,A,"['D', 'C', 'B', 'A']",False
188,dev-data/mutual/dev/dev_269.txt,A,B,"['A', 'C', 'D', 'B']",False
189,dev-data/mutual/dev/dev_27.txt,A,A,"['A', 'C', 'D', 'B']",True
190,dev-data/mutual/dev/dev_270.txt,B,B,"['B', 'C', 'A', 'D']",True
191,dev-data/mutual/dev/dev_271.txt,A,A,"['A', 'D', 'B', 'C']",True
192,dev-data/mutual/dev/dev_272.txt,C,B,"['C', 'A', 'D', 'B']",False
193,dev-data/mutual/dev/dev_273.txt,B,B,"['B', 'C', 'D', 'A']",True
194,dev-data/mutual/dev/dev_274.txt,C,C,"['C', 'B', 'A', 'D']",True
195,dev-data/mutual/dev/dev_275.txt,B,A,"['B', 'D', 'A', 'C']",False
196,dev-data/mutual/dev/dev_276.txt,C,D,"['C', 'D', 'B', 'A']",False
197,dev-data/mutual/dev/dev_277.txt,C,C,"['C', 'A', 'D', 'B']",True
198,dev-data/mutual/dev/dev_278.txt,A,D,"['A', 'B', 'D', 'C']",False
199,dev-data/mutual/dev/dev_279.txt,D,D,"['D', 'B', 'C', 'A']",True
200,dev-data/mutual/dev/dev_28.txt,A,C,"['A', 'B', 'D', 'C']",False
201,dev-data/mutual/dev/dev_280.txt,A,D,"['A', 'D', 'C', 'B']",False
202,dev-data/mutual/dev/dev_281.txt,D,D,"['D', 'A', 'B', 'C']",True
203,dev-data/mutual/dev/dev_282.txt,C,A,"['C', 'D', 'B', 'A']",False
204,dev-data/mutual/dev/dev_283.txt,D,A,"['D', 'B', 'C', 'A']",False
205,dev-data/mutual/dev/dev_284.txt,C,D,"['C', 'D', 'A', 'B']",False
206,dev-data/mutual/dev/dev_285.txt,A,B,"['A', 'C', 'B', 'D']",False
207,dev-data/mutual/dev/dev_286.txt,A,C,"['A', 'D', 'B', 'C']",False
208,dev-data/mutual/dev/dev_287.txt,C,C,"['C', 'D', 'B', 'A']",True
209,dev-data/mutual/dev/dev_288.txt,B,D,"['B', 'A', 'D', 'C']",False
210,dev-data/mutual/dev/dev_289.txt,D,D,"['D', 'B', 'A', 'C']",True
211,dev-data/mutual/dev/dev_29.txt,B,D,"['B', 'D', 'C', 'A']",False
212,dev-data/mutual/dev/dev_290.txt,D,D,"['D', 'A', 'C', 'B']",True
213,dev-data/mutual/dev/dev_291.txt,D,B,"['D', 'C', 'B', 'A']",False
214,dev-data/mutual/dev/dev_292.txt,B,C,"['B', 'A', 'C', 'D']",False
215,dev-data/mutual/dev/dev_293.txt,B,A,"['B', 'C', 'A', 'D']",False
216,dev-data/mutual/dev/dev_294.txt,C,A,"['C', 'B', 'A', 'D']",False
217,dev-data/mutual/dev/dev_295.txt,C,C,"['C', 'D', 'B', 'A']",True
218,dev-data/mutual/dev/dev_296.txt,C,B,"['C', 'B', 'A', 'D']",False
219,dev-data/mutual/dev/dev_297.txt,A,B,"['A', 'B', 'D', 'C']",False
220,dev-data/mutual/dev/dev_298.txt,B,D,"['B', 'D', 'C', 'A']",False
221,dev-data/mutual/dev/dev_299.txt,C,C,"['C', 'B', 'D', 'A']",True
222,dev-data/mutual/dev/dev_3.txt,D,C,"['D', 'C', 'B', 'A']",False
223,dev-data/mutual/dev/dev_30.txt,B,B,"['B', 'C', 'A', 'D']",True
224,dev-data/mutual/dev/dev_300.txt,D,D,"['D', 'C', 'B', 'A']",True
225,dev-data/mutual/dev/dev_301.txt,A,D,"['A', 'D', 'B', 'C']",False
226,dev-data/mutual/dev/dev_302.txt,C,D,"['C', 'A', 'D', 'B']",False
227,dev-data/mutual/dev/dev_303.txt,B,D,"['B', 'A', 'C', 'D']",False
228,dev-data/mutual/dev/dev_304.txt,B,D,"['B', 'D', 'C', 'A']",False
229,dev-data/mutual/dev/dev_305.txt,B,D,"['B', 'A', 'C', 'D']",False
230,dev-data/mutual/dev/dev_306.txt,B,C,"['B', 'D', 'A', 'C']",False
231,dev-data/mutual/dev/dev_307.txt,B,D,"['B', 'A', 'C', 'D']",False
232,dev-data/mutual/dev/dev_308.txt,D,D,"['D', 'A', 'B', 'C']",True
233,dev-data/mutual/dev/dev_309.txt,A,A,"['A', 'C', 'D', 'B']",True
234,dev-data/mutual/dev/dev_31.txt,B,A,"['B', 'C', 'A', 'D']",False
235,dev-data/mutual/dev/dev_310.txt,C,D,"['C', 'D', 'B', 'A']",False
236,dev-data/mutual/dev/dev_311.txt,A,C,"['A', 'C', 'B', 'D']",False
237,dev-data/mutual/dev/dev_312.txt,A,B,"['A', 'C', 'B', 'D']",False
238,dev-data/mutual/dev/dev_313.txt,C,D,"['C', 'B', 'D', 'A']",False
239,dev-data/mutual/dev/dev_314.txt,D,A,"['D', 'B', 'A', 'C']",False
240,dev-data/mutual/dev/dev_315.txt,A,A,"['A', 'C', 'D', 'B']",True
241,dev-data/mutual/dev/dev_316.txt,A,D,"['A', 'D', 'B', 'C']",False
242,dev-data/mutual/dev/dev_317.txt,D,D,"['D', 'C', 'A', 'B']",True
243,dev-data/mutual/dev/dev_318.txt,C,B,"['C', 'D', 'A', 'B']",False
244,dev-data/mutual/dev/dev_319.txt,D,C,"['D', 'C', 'A', 'B']",False
245,dev-data/mutual/dev/dev_32.txt,C,A,"['C', 'B', 'D', 'A']",False
246,dev-data/mutual/dev/dev_320.txt,A,D,"['A', 'D', 'B', 'C']",False
247,dev-data/mutual/dev/dev_321.txt,B,D,"['B', 'D', 'A', 'C']",False
248,dev-data/mutual/dev/dev_322.txt,A,B,"['A', 'B', 'D', 'C']",False
249,dev-data/mutual/dev/dev_323.txt,D,B,"['D', 'C', 'B', 'A']",False
250,dev-data/mutual/dev/dev_324.txt,B,B,"['B', 'A', 'D', 'C']",True
251,dev-data/mutual/dev/dev_325.txt,A,A,"['A', 'C', 'D', 'B']",True
252,dev-data/mutual/dev/dev_326.txt,B,C,"['B', 'A', 'C', 'D']",False
253,dev-data/mutual/dev/dev_327.txt,C,B,"['C', 'A', 'D', 'B']",False
254,dev-data/mutual/dev/dev_328.txt,D,D,"['D', 'B', 'A', 'C']",True
255,dev-data/mutual/dev/dev_329.txt,D,C,"['D', 'B', 'A', 'C']",False
256,dev-data/mutual/dev/dev_33.txt,D,B,"['D', 'A', 'C', 'B']",False
257,dev-data/mutual/dev/dev_330.txt,B,C,"['B', 'C', 'A', 'D']",False
258,dev-data/mutual/dev/dev_331.txt,B,B,"['B', 'A', 'C', 'D']",True
259,dev-data/mutual/dev/dev_332.txt,A,C,"['A', 'B', 'D', 'C']",False
260,dev-data/mutual/dev/dev_333.txt,B,C,"['B', 'C', 'D', 'A']",False
261,dev-data/mutual/dev/dev_334.txt,D,B,"['D', 'B', 'C', 'A']",False
262,dev-data/mutual/dev/dev_335.txt,B,B,"['B', 'D', 'C', 'A']",True
263,dev-data/mutual/dev/dev_336.txt,A,B,"['A', 'B', 'D', 'C']",False
264,dev-data/mutual/dev/dev_337.txt,A,C,"['A', 'B', 'D', 'C']",False
265,dev-data/mutual/dev/dev_338.txt,B,C,"['B', 'D', 'A', 'C']",False
266,dev-data/mutual/dev/dev_339.txt,A,D,"['A', 'C', 'D', 'B']",False
267,dev-data/mutual/dev/dev_34.txt,A,A,"['A', 'C', 'D', 'B']",True
268,dev-data/mutual/dev/dev_340.txt,C,D,"['C', 'D', 'A', 'B']",False
269,dev-data/mutual/dev/dev_341.txt,B,B,"['B', 'A', 'D', 'C']",True
270,dev-data/mutual/dev/dev_342.txt,D,D,"['D', 'B', 'A', 'C']",True
271,dev-data/mutual/dev/dev_343.txt,B,A,"['B', 'D', 'C', 'A']",False
272,dev-data/mutual/dev/dev_344.txt,B,C,"['B', 'D', 'C', 'A']",False
273,dev-data/mutual/dev/dev_345.txt,A,D,"['A', 'B', 'D', 'C']",False
274,dev-data/mutual/dev/dev_346.txt,B,B,"['B', 'D', 'A', 'C']",True
275,dev-data/mutual/dev/dev_347.txt,D,C,"['D', 'A', 'C', 'B']",False
276,dev-data/mutual/dev/dev_348.txt,C,A,"['C', 'D', 'A', 'B']",False
277,dev-data/mutual/dev/dev_349.txt,D,D,"['D', 'B', 'C', 'A']",True
278,dev-data/mutual/dev/dev_35.txt,D,A,"['D', 'C', 'B', 'A']",False
279,dev-data/mutual/dev/dev_350.txt,D,C,"['D', 'C', 'A', 'B']",False
280,dev-data/mutual/dev/dev_351.txt,C,A,"['C', 'D', 'A', 'B']",False
281,dev-data/mutual/dev/dev_352.txt,A,B,"['A', 'D', 'B', 'C']",False
282,dev-data/mutual/dev/dev_353.txt,D,B,"['D', 'B', 'C', 'A']",False
283,dev-data/mutual/dev/dev_354.txt,D,D,"['D', 'A', 'C', 'B']",True
284,dev-data/mutual/dev/dev_355.txt,D,B,"['D', 'C', 'B', 'A']",False
285,dev-data/mutual/dev/dev_356.txt,D,A,"['D', 'B', 'A', 'C']",False
286,dev-data/mutual/dev/dev_357.txt,D,B,"['D', 'A', 'B', 'C']",False
287,dev-data/mutual/dev/dev_358.txt,D,B,"['D', 'B', 'A', 'C']",False
288,dev-data/mutual/dev/dev_359.txt,B,C,"['B', 'D', 'A', 'C']",False
289,dev-data/mutual/dev/dev_36.txt,C,D,"['C', 'A', 'B', 'D']",False
290,dev-data/mutual/dev/dev_360.txt,C,A,"['C', 'B', 'A', 'D']",False
291,dev-data/mutual/dev/dev_361.txt,C,B,"['C', 'D', 'A', 'B']",False
292,dev-data/mutual/dev/dev_362.txt,B,D,"['B', 'A', 'D', 'C']",False
293,dev-data/mutual/dev/dev_363.txt,A,D,"['A', 'B', 'C', 'D']",False
294,dev-data/mutual/dev/dev_364.txt,C,D,"['C', 'D', 'A', 'B']",False
295,dev-data/mutual/dev/dev_365.txt,D,C,"['D', 'C', 'B', 'A']",False
296,dev-data/mutual/dev/dev_366.txt,A,B,"['A', 'B', 'D', 'C']",False
297,dev-data/mutual/dev/dev_367.txt,C,A,"['C', 'B', 'D', 'A']",False
298,dev-data/mutual/dev/dev_368.txt,B,A,"['B', 'A', 'C', 'D']",False
299,dev-data/mutual/dev/dev_369.txt,A,C,"['A', 'D', 'B', 'C']",False
300,dev-data/mutual/dev/dev_37.txt,D,A,"['D', 'A', 'C', 'B']",False
301,dev-data/mutual/dev/dev_370.txt,D,D,"['D', 'C', 'B', 'A']",True
302,dev-data/mutual/dev/dev_371.txt,C,D,"['C', 'B', 'A', 'D']",False
303,dev-data/mutual/dev/dev_372.txt,A,D,"['A', 'C', 'D', 'B']",False
304,dev-data/mutual/dev/dev_373.txt,C,D,"['C', 'B', 'D', 'A']",False
305,dev-data/mutual/dev/dev_374.txt,D,B,"['D', 'B', 'A', 'C']",False
306,dev-data/mutual/dev/dev_375.txt,C,B,"['C', 'B', 'A', 'D']",False
307,dev-data/mutual/dev/dev_376.txt,A,B,"['A', 'D', 'B', 'C']",False
308,dev-data/mutual/dev/dev_377.txt,A,B,"['A', 'C', 'D', 'B']",False
309,dev-data/mutual/dev/dev_378.txt,C,A,"['C', 'B', 'D', 'A']",False
