,example_id,predicted_label,real_label,full_ordering,correct
60,dev-data/mutual/dev/dev_153.txt,B,B,"['B', 'A', 'C', 'D']",True
61,dev-data/mutual/dev/dev_154.txt,D,D,"['D', 'C', 'B', 'A']",True
62,dev-data/mutual/dev/dev_155.txt,B,A,"['B', 'A', 'C', 'D']",False
63,dev-data/mutual/dev/dev_156.txt,A,C,"['A', 'D', 'C', 'B']",False
64,dev-data/mutual/dev/dev_157.txt,C,D,"['C', 'B', 'A', 'D']",False
65,dev-data/mutual/dev/dev_158.txt,C,D,"['C', 'B', 'D', 'A']",False
66,dev-data/mutual/dev/dev_159.txt,B,D,"['B', 'C', 'A', 'D']",False
67,dev-data/mutual/dev/dev_16.txt,D,A,"['D', 'B', 'A', 'C']",False
68,dev-data/mutual/dev/dev_160.txt,B,D,"['B', 'A', 'D', 'C']",False
69,dev-data/mutual/dev/dev_161.txt,D,B,"['D', 'A', 'C', 'B']",False
70,dev-data/mutual/dev/dev_162.txt,B,A,"['B', 'C', 'D', 'A']",False
71,dev-data/mutual/dev/dev_163.txt,D,A,"['D', 'B', 'C', 'A']",False
72,dev-data/mutual/dev/dev_164.txt,A,C,"['A', 'D', 'C', 'B']",False
73,dev-data/mutual/dev/dev_165.txt,B,D,"['B', 'A', 'D', 'C']",False
74,dev-data/mutual/dev/dev_166.txt,A,B,"['A', 'B', 'D', 'C']",False
75,dev-data/mutual/dev/dev_167.txt,B,B,"['B', 'C', 'D', 'A']",True
76,dev-data/mutual/dev/dev_168.txt,C,A,"['C', 'B', 'A', 'D']",False
77,dev-data/mutual/dev/dev_169.txt,C,C,"['C', 'A', 'D', 'B']",True
78,dev-data/mutual/dev/dev_17.txt,B,B,"['B', 'A', 'D', 'C']",True
79,dev-data/mutual/dev/dev_170.txt,C,B,"['C', 'A', 'D', 'B']",False
80,dev-data/mutual/dev/dev_171.txt,A,C,"['A', 'D', 'C', 'B']",False
81,dev-data/mutual/dev/dev_172.txt,A,D,"['A', 'B', 'D', 'C']",False
82,dev-data/mutual/dev/dev_173.txt,A,C,"['A', 'B', 'C', 'D']",False
83,dev-data/mutual/dev/dev_174.txt,B,D,"['B', 'D', 'C', 'A']",False
84,dev-data/mutual/dev/dev_175.txt,B,D,"['B', 'D', 'A', 'C']",False
85,dev-data/mutual/dev/dev_176.txt,D,C,"['D', 'B', 'A', 'C']",False
86,dev-data/mutual/dev/dev_177.txt,C,B,"['C', 'B', 'D', 'A']",False
87,dev-data/mutual/dev/dev_178.txt,A,A,"['A', 'D', 'C', 'B']",True
88,dev-data/mutual/dev/dev_179.txt,A,A,"['A', 'B', 'D', 'C']",True
89,dev-data/mutual/dev/dev_18.txt,A,D,"['A', 'C', 'D', 'B']",False
90,dev-data/mutual/dev/dev_180.txt,A,C,"['A', 'B', 'C', 'D']",False
91,dev-data/mutual/dev/dev_181.txt,A,D,"['A', 'D', 'B', 'C']",False
92,dev-data/mutual/dev/dev_182.txt,C,B,"['C', 'A', 'B', 'D']",False
93,dev-data/mutual/dev/dev_183.txt,C,D,"['C', 'B', 'A', 'D']",False
94,dev-data/mutual/dev/dev_184.txt,C,B,"['C', 'A', 'B', 'D']",False
95,dev-data/mutual/dev/dev_185.txt,A,B,"['A', 'B', 'C', 'D']",False
96,dev-data/mutual/dev/dev_186.txt,C,C,"['C', 'A', 'D', 'B']",True
97,dev-data/mutual/dev/dev_187.txt,C,A,"['C', 'B', 'A', 'D']",False
98,dev-data/mutual/dev/dev_188.txt,D,D,"['D', 'A', 'C', 'B']",True
99,dev-data/mutual/dev/dev_189.txt,C,D,"['C', 'A', 'D', 'B']",False
100,dev-data/mutual/dev/dev_19.txt,D,C,"['D', 'C', 'A', 'B']",False
101,dev-data/mutual/dev/dev_190.txt,C,A,"['C', 'A', 'D', 'B']",False
102,dev-data/mutual/dev/dev_191.txt,B,A,"['B', 'D', 'C', 'A']",False
103,dev-data/mutual/dev/dev_192.txt,A,C,"['A', 'B', 'C', 'D']",False
104,dev-data/mutual/dev/dev_193.txt,C,A,"['C', 'A', 'B', 'D']",False
105,dev-data/mutual/dev/dev_194.txt,B,C,"['B', 'D', 'C', 'A']",False
106,dev-data/mutual/dev/dev_195.txt,D,D,"['D', 'B', 'A', 'C']",True
107,dev-data/mutual/dev/dev_196.txt,D,C,"['D', 'C', 'B', 'A']",False
108,dev-data/mutual/dev/dev_197.txt,B,D,"['B', 'D', 'A', 'C']",False
109,dev-data/mutual/dev/dev_198.txt,A,A,"['A', 'C', 'B', 'D']",True
110,dev-data/mutual/dev/dev_199.txt,A,C,"['A', 'D', 'C', 'B']",False
111,dev-data/mutual/dev/dev_2.txt,A,C,"['A', 'D', 'B', 'C']",False
112,dev-data/mutual/dev/dev_20.txt,C,C,"['C', 'B', 'D', 'A']",True
113,dev-data/mutual/dev/dev_200.txt,C,C,"['C', 'B', 'A', 'D']",True
114,dev-data/mutual/dev/dev_201.txt,D,C,"['D', 'B', 'A', 'C']",False
115,dev-data/mutual/dev/dev_202.txt,D,C,"['D', 'C', 'B', 'A']",False
116,dev-data/mutual/dev/dev_203.txt,A,A,"['A', 'B', 'D', 'C']",True
117,dev-data/mutual/dev/dev_204.txt,C,B,"['C', 'B', 'A', 'D']",False
118,dev-data/mutual/dev/dev_205.txt,D,A,"['D', 'A', 'B', 'C']",False
119,dev-data/mutual/dev/dev_206.txt,C,D,"['C', 'A', 'D', 'B']",False
120,dev-data/mutual/dev/dev_207.txt,D,A,"['D', 'C', 'A', 'B']",False
121,dev-data/mutual/dev/dev_208.txt,D,B,"['D', 'C', 'A', 'B']",False
122,dev-data/mutual/dev/dev_209.txt,D,D,"['D', 'A', 'B', 'C']",True
123,dev-data/mutual/dev/dev_21.txt,D,C,"['D', 'C', 'B', 'A']",False
124,dev-data/mutual/dev/dev_210.txt,D,B,"['D', 'C', 'B', 'A']",False
125,dev-data/mutual/dev/dev_211.txt,C,D,"['C', 'D', 'A', 'B']",False
126,dev-data/mutual/dev/dev_212.txt,D,D,"['D', 'A', 'C', 'B']",True
127,dev-data/mutual/dev/dev_213.txt,B,A,"['B', 'C', 'A', 'D']",False
128,dev-data/mutual/dev/dev_214.txt,A,B,"['A', 'D', 'C', 'B']",False
129,dev-data/mutual/dev/dev_215.txt,B,D,"['B', 'C', 'A', 'D']",False
130,dev-data/mutual/dev/dev_216.txt,C,A,"['C', 'D', 'B', 'A']",False
131,dev-data/mutual/dev/dev_217.txt,B,D,"['B', 'D', 'C', 'A']",False
132,dev-data/mutual/dev/dev_218.txt,D,D,"['D', 'A', 'B', 'C']",True
133,dev-data/mutual/dev/dev_219.txt,C,B,"['C', 'D', 'B', 'A']",False
134,dev-data/mutual/dev/dev_22.txt,A,B,"['A', 'C', 'B', 'D']",False
135,dev-data/mutual/dev/dev_220.txt,A,D,"['A', 'B', 'C', 'D']",False
136,dev-data/mutual/dev/dev_221.txt,A,D,"['A', 'D', 'B', 'C']",False
137,dev-data/mutual/dev/dev_222.txt,A,B,"['A', 'B', 'C', 'D']",False
138,dev-data/mutual/dev/dev_223.txt,C,D,"['C', 'D', 'B', 'A']",False
139,dev-data/mutual/dev/dev_224.txt,A,A,"['A', 'D', 'C', 'B']",True
140,dev-data/mutual/dev/dev_225.txt,C,D,"['C', 'B', 'A', 'D']",False
141,dev-data/mutual/dev/dev_226.txt,C,A,"['C', 'D', 'B', 'A']",False
142,dev-data/mutual/dev/dev_227.txt,A,B,"['A', 'D', 'B', 'C']",False
143,dev-data/mutual/dev/dev_228.txt,C,B,"['C', 'D', 'B', 'A']",False
144,dev-data/mutual/dev/dev_229.txt,B,D,"['B', 'C', 'A', 'D']",False
145,dev-data/mutual/dev/dev_23.txt,D,D,"['D', 'A', 'C', 'B']",True
146,dev-data/mutual/dev/dev_230.txt,B,A,"['B', 'A', 'C', 'D']",False
147,dev-data/mutual/dev/dev_231.txt,D,A,"['D', 'C', 'B', 'A']",False
148,dev-data/mutual/dev/dev_232.txt,B,B,"['B', 'C', 'A', 'D']",True
149,dev-data/mutual/dev/dev_233.txt,C,D,"['C', 'A', 'B', 'D']",False
150,dev-data/mutual/dev/dev_234.txt,D,A,"['D', 'A', 'B', 'C']",False
151,dev-data/mutual/dev/dev_235.txt,C,D,"['C', 'A', 'B', 'D']",False
152,dev-data/mutual/dev/dev_236.txt,C,C,"['C', 'D', 'B', 'A']",True
153,dev-data/mutual/dev/dev_237.txt,D,D,"['D', 'A', 'C', 'B']",True
154,dev-data/mutual/dev/dev_238.txt,D,D,"['D', 'B', 'A', 'C']",True
155,dev-data/mutual/dev/dev_239.txt,A,A,"['A', 'B', 'C', 'D']",True
156,dev-data/mutual/dev/dev_24.txt,C,C,"['C', 'D', 'B', 'A']",True
157,dev-data/mutual/dev/dev_240.txt,B,A,"['B', 'C', 'A', 'D']",False
158,dev-data/mutual/dev/dev_241.txt,A,A,"['A', 'B', 'D', 'C']",True
159,dev-data/mutual/dev/dev_242.txt,D,B,"['D', 'B', 'C', 'A']",False
160,dev-data/mutual/dev/dev_243.txt,D,D,"['D', 'B', 'C', 'A']",True
161,dev-data/mutual/dev/dev_244.txt,C,D,"['C', 'B', 'A', 'D']",False
162,dev-data/mutual/dev/dev_245.txt,B,D,"['B', 'D', 'C', 'A']",False
163,dev-data/mutual/dev/dev_246.txt,D,B,"['D', 'A', 'B', 'C']",False
164,dev-data/mutual/dev/dev_247.txt,B,D,"['B', 'C', 'A', 'D']",False
165,dev-data/mutual/dev/dev_248.txt,B,B,"['B', 'A', 'C', 'D']",True
166,dev-data/mutual/dev/dev_249.txt,C,B,"['C', 'A', 'B', 'D']",False
167,dev-data/mutual/dev/dev_25.txt,A,C,"['A', 'D', 'C', 'B']",False
168,dev-data/mutual/dev/dev_250.txt,A,D,"['A', 'C', 'D', 'B']",False
169,dev-data/mutual/dev/dev_251.txt,B,C,"['B', 'A', 'D', 'C']",False
170,dev-data/mutual/dev/dev_252.txt,D,D,"['D', 'C', 'B', 'A']",True
171,dev-data/mutual/dev/dev_253.txt,D,C,"['D', 'C', 'B', 'A']",False
172,dev-data/mutual/dev/dev_254.txt,A,D,"['A', 'C', 'D', 'B']",False
173,dev-data/mutual/dev/dev_255.txt,A,B,"['A', 'D', 'C', 'B']",False
174,dev-data/mutual/dev/dev_256.txt,C,A,"['C', 'B', 'D', 'A']",False
175,dev-data/mutual/dev/dev_257.txt,A,A,"['A', 'D', 'C', 'B']",True
176,dev-data/mutual/dev/dev_258.txt,B,D,"['B', 'D', 'A', 'C']",False
177,dev-data/mutual/dev/dev_259.txt,C,B,"['C', 'B', 'D', 'A']",False
178,dev-data/mutual/dev/dev_26.txt,C,A,"['C', 'A', 'D', 'B']",False
179,dev-data/mutual/dev/dev_260.txt,B,A,"['B', 'D', 'A', 'C']",False
180,dev-data/mutual/dev/dev_261.txt,B,A,"['B', 'C', 'A', 'D']",False
181,dev-data/mutual/dev/dev_262.txt,C,D,"['C', 'D', 'A', 'B']",False
182,dev-data/mutual/dev/dev_263.txt,A,B,"['A', 'B', 'C', 'D']",False
183,dev-data/mutual/dev/dev_264.txt,D,A,"['D', 'C', 'A', 'B']",False
184,dev-data/mutual/dev/dev_265.txt,C,A,"['C', 'D', 'A', 'B']",False
185,dev-data/mutual/dev/dev_266.txt,D,D,"['D', 'B', 'A', 'C']",True
186,dev-data/mutual/dev/dev_267.txt,A,A,"['A', 'D', 'B', 'C']",True
187,dev-data/mutual/dev/dev_268.txt,A,A,"['A', 'C', 'B', 'D']",True
188,dev-data/mutual/dev/dev_269.txt,C,B,"['C', 'D', 'A', 'B']",False
189,dev-data/mutual/dev/dev_27.txt,C,A,"['C', 'D', 'B', 'A']",False
190,dev-data/mutual/dev/dev_270.txt,C,B,"['C', 'B', 'A', 'D']",False
191,dev-data/mutual/dev/dev_271.txt,A,A,"['A', 'B', 'D', 'C']",True
192,dev-data/mutual/dev/dev_272.txt,C,B,"['C', 'B', 'D', 'A']",False
193,dev-data/mutual/dev/dev_273.txt,C,B,"['C', 'D', 'B', 'A']",False
194,dev-data/mutual/dev/dev_274.txt,C,C,"['C', 'B', 'A', 'D']",True
195,dev-data/mutual/dev/dev_275.txt,D,A,"['D', 'A', 'C', 'B']",False
196,dev-data/mutual/dev/dev_276.txt,B,D,"['B', 'A', 'D', 'C']",False
197,dev-data/mutual/dev/dev_277.txt,C,C,"['C', 'A', 'D', 'B']",True
198,dev-data/mutual/dev/dev_278.txt,B,D,"['B', 'D', 'A', 'C']",False
199,dev-data/mutual/dev/dev_279.txt,C,D,"['C', 'D', 'A', 'B']",False
200,dev-data/mutual/dev/dev_28.txt,C,C,"['C', 'A', 'D', 'B']",True
201,dev-data/mutual/dev/dev_280.txt,C,D,"['C', 'A', 'B', 'D']",False
202,dev-data/mutual/dev/dev_281.txt,A,D,"['A', 'D', 'C', 'B']",False
203,dev-data/mutual/dev/dev_282.txt,A,A,"['A', 'D', 'C', 'B']",True
204,dev-data/mutual/dev/dev_283.txt,A,A,"['A', 'D', 'B', 'C']",True
205,dev-data/mutual/dev/dev_284.txt,A,D,"['A', 'C', 'B', 'D']",False
206,dev-data/mutual/dev/dev_285.txt,C,B,"['C', 'B', 'D', 'A']",False
207,dev-data/mutual/dev/dev_286.txt,D,C,"['D', 'A', 'B', 'C']",False
208,dev-data/mutual/dev/dev_287.txt,B,C,"['B', 'C', 'A', 'D']",False
209,dev-data/mutual/dev/dev_288.txt,A,D,"['A', 'C', 'D', 'B']",False
210,dev-data/mutual/dev/dev_289.txt,C,D,"['C', 'A', 'B', 'D']",False
211,dev-data/mutual/dev/dev_29.txt,A,D,"['A', 'B', 'D', 'C']",False
212,dev-data/mutual/dev/dev_290.txt,D,D,"['D', 'B', 'C', 'A']",True
213,dev-data/mutual/dev/dev_291.txt,B,B,"['B', 'D', 'A', 'C']",True
214,dev-data/mutual/dev/dev_292.txt,B,C,"['B', 'A', 'D', 'C']",False
215,dev-data/mutual/dev/dev_293.txt,A,A,"['A', 'B', 'C', 'D']",True
216,dev-data/mutual/dev/dev_294.txt,B,A,"['B', 'C', 'D', 'A']",False
217,dev-data/mutual/dev/dev_295.txt,C,C,"['C', 'D', 'A', 'B']",True
218,dev-data/mutual/dev/dev_296.txt,A,B,"['A', 'C', 'D', 'B']",False
219,dev-data/mutual/dev/dev_297.txt,A,B,"['A', 'C', 'B', 'D']",False
220,dev-data/mutual/dev/dev_298.txt,A,D,"['A', 'C', 'D', 'B']",False
221,dev-data/mutual/dev/dev_299.txt,A,C,"['A', 'B', 'C', 'D']",False
222,dev-data/mutual/dev/dev_3.txt,B,C,"['B', 'D', 'C', 'A']",False
223,dev-data/mutual/dev/dev_30.txt,D,B,"['D', 'A', 'C', 'B']",False
224,dev-data/mutual/dev/dev_300.txt,C,D,"['C', 'A', 'B', 'D']",False
225,dev-data/mutual/dev/dev_301.txt,D,D,"['D', 'A', 'B', 'C']",True
226,dev-data/mutual/dev/dev_302.txt,A,D,"['A', 'C', 'B', 'D']",False
227,dev-data/mutual/dev/dev_303.txt,C,D,"['C', 'B', 'A', 'D']",False
228,dev-data/mutual/dev/dev_304.txt,B,D,"['B', 'D', 'C', 'A']",False
229,dev-data/mutual/dev/dev_305.txt,D,D,"['D', 'B', 'A', 'C']",True
230,dev-data/mutual/dev/dev_306.txt,D,C,"['D', 'C', 'A', 'B']",False
231,dev-data/mutual/dev/dev_307.txt,B,D,"['B', 'A', 'D', 'C']",False
232,dev-data/mutual/dev/dev_308.txt,D,D,"['D', 'B', 'A', 'C']",True
233,dev-data/mutual/dev/dev_309.txt,D,A,"['D', 'A', 'B', 'C']",False
234,dev-data/mutual/dev/dev_31.txt,A,A,"['A', 'B', 'D', 'C']",True
235,dev-data/mutual/dev/dev_310.txt,A,D,"['A', 'B', 'C', 'D']",False
236,dev-data/mutual/dev/dev_311.txt,A,C,"['A', 'C', 'D', 'B']",False
237,dev-data/mutual/dev/dev_312.txt,D,B,"['D', 'C', 'B', 'A']",False
238,dev-data/mutual/dev/dev_313.txt,D,D,"['D', 'B', 'C', 'A']",True
239,dev-data/mutual/dev/dev_314.txt,B,A,"['B', 'D', 'C', 'A']",False
240,dev-data/mutual/dev/dev_315.txt,B,A,"['B', 'C', 'D', 'A']",False
241,dev-data/mutual/dev/dev_316.txt,B,D,"['B', 'C', 'D', 'A']",False
242,dev-data/mutual/dev/dev_317.txt,D,D,"['D', 'B', 'C', 'A']",True
243,dev-data/mutual/dev/dev_318.txt,D,B,"['D', 'A', 'C', 'B']",False
244,dev-data/mutual/dev/dev_319.txt,C,C,"['C', 'B', 'A', 'D']",True
245,dev-data/mutual/dev/dev_32.txt,C,A,"['C', 'D', 'B', 'A']",False
246,dev-data/mutual/dev/dev_320.txt,A,D,"['A', 'D', 'B', 'C']",False
247,dev-data/mutual/dev/dev_321.txt,B,D,"['B', 'C', 'D', 'A']",False
248,dev-data/mutual/dev/dev_322.txt,D,B,"['D', 'B', 'C', 'A']",False
249,dev-data/mutual/dev/dev_323.txt,A,B,"['A', 'B', 'D', 'C']",False
250,dev-data/mutual/dev/dev_324.txt,A,B,"['A', 'D', 'C', 'B']",False
251,dev-data/mutual/dev/dev_325.txt,C,A,"['C', 'D', 'A', 'B']",False
252,dev-data/mutual/dev/dev_326.txt,B,C,"['B', 'C', 'A', 'D']",False
253,dev-data/mutual/dev/dev_327.txt,B,B,"['B', 'A', 'D', 'C']",True
254,dev-data/mutual/dev/dev_328.txt,A,D,"['A', 'C', 'D', 'B']",False
255,dev-data/mutual/dev/dev_329.txt,D,C,"['D', 'C', 'B', 'A']",False
256,dev-data/mutual/dev/dev_33.txt,B,B,"['B', 'D', 'C', 'A']",True
257,dev-data/mutual/dev/dev_330.txt,B,C,"['B', 'A', 'C', 'D']",False
258,dev-data/mutual/dev/dev_331.txt,D,B,"['D', 'A', 'B', 'C']",False
259,dev-data/mutual/dev/dev_332.txt,D,C,"['D', 'C', 'A', 'B']",False
260,dev-data/mutual/dev/dev_333.txt,B,C,"['B', 'C', 'A', 'D']",False
261,dev-data/mutual/dev/dev_334.txt,B,B,"['B', 'C', 'A', 'D']",True
262,dev-data/mutual/dev/dev_335.txt,B,B,"['B', 'D', 'C', 'A']",True
263,dev-data/mutual/dev/dev_336.txt,B,B,"['B', 'C', 'A', 'D']",True
264,dev-data/mutual/dev/dev_337.txt,D,C,"['D', 'A', 'C', 'B']",False
265,dev-data/mutual/dev/dev_338.txt,C,C,"['C', 'D', 'B', 'A']",True
266,dev-data/mutual/dev/dev_339.txt,D,D,"['D', 'C', 'A', 'B']",True
267,dev-data/mutual/dev/dev_34.txt,B,A,"['B', 'C', 'D', 'A']",False
268,dev-data/mutual/dev/dev_340.txt,C,D,"['C', 'B', 'D', 'A']",False
269,dev-data/mutual/dev/dev_341.txt,C,B,"['C', 'B', 'D', 'A']",False
270,dev-data/mutual/dev/dev_342.txt,D,D,"['D', 'B', 'A', 'C']",True
271,dev-data/mutual/dev/dev_343.txt,C,A,"['C', 'D', 'B', 'A']",False
272,dev-data/mutual/dev/dev_344.txt,C,C,"['C', 'B', 'D', 'A']",True
273,dev-data/mutual/dev/dev_345.txt,C,D,"['C', 'B', 'D', 'A']",False
274,dev-data/mutual/dev/dev_346.txt,A,B,"['A', 'D', 'B', 'C']",False
275,dev-data/mutual/dev/dev_347.txt,D,C,"['D', 'C', 'B', 'A']",False
276,dev-data/mutual/dev/dev_348.txt,B,A,"['B', 'D', 'A', 'C']",False
277,dev-data/mutual/dev/dev_349.txt,A,D,"['A', 'B', 'C', 'D']",False
278,dev-data/mutual/dev/dev_35.txt,D,A,"['D', 'A', 'C', 'B']",False
279,dev-data/mutual/dev/dev_350.txt,A,C,"['A', 'B', 'C', 'D']",False
280,dev-data/mutual/dev/dev_351.txt,D,A,"['D', 'C', 'B', 'A']",False
281,dev-data/mutual/dev/dev_352.txt,C,B,"['C', 'A', 'D', 'B']",False
282,dev-data/mutual/dev/dev_353.txt,A,B,"['A', 'B', 'D', 'C']",False
283,dev-data/mutual/dev/dev_354.txt,A,D,"['A', 'B', 'C', 'D']",False
284,dev-data/mutual/dev/dev_355.txt,B,B,"['B', 'A', 'C', 'D']",True
285,dev-data/mutual/dev/dev_356.txt,B,A,"['B', 'D', 'A', 'C']",False
286,dev-data/mutual/dev/dev_357.txt,B,B,"['B', 'A', 'D', 'C']",True
287,dev-data/mutual/dev/dev_358.txt,D,B,"['D', 'B', 'A', 'C']",False
288,dev-data/mutual/dev/dev_359.txt,C,C,"['C', 'D', 'A', 'B']",True
289,dev-data/mutual/dev/dev_36.txt,A,D,"['A', 'C', 'D', 'B']",False
290,dev-data/mutual/dev/dev_360.txt,D,A,"['D', 'B', 'A', 'C']",False
291,dev-data/mutual/dev/dev_361.txt,D,B,"['D', 'A', 'B', 'C']",False
292,dev-data/mutual/dev/dev_362.txt,A,D,"['A', 'D', 'C', 'B']",False
293,dev-data/mutual/dev/dev_363.txt,B,D,"['B', 'A', 'D', 'C']",False
294,dev-data/mutual/dev/dev_364.txt,A,D,"['A', 'D', 'B', 'C']",False
295,dev-data/mutual/dev/dev_365.txt,B,C,"['B', 'C', 'A', 'D']",False
296,dev-data/mutual/dev/dev_366.txt,B,B,"['B', 'D', 'A', 'C']",True
297,dev-data/mutual/dev/dev_367.txt,B,A,"['B', 'C', 'D', 'A']",False
298,dev-data/mutual/dev/dev_368.txt,C,A,"['C', 'A', 'B', 'D']",False
299,dev-data/mutual/dev/dev_369.txt,B,C,"['B', 'D', 'C', 'A']",False
300,dev-data/mutual/dev/dev_37.txt,C,A,"['C', 'B', 'A', 'D']",False
301,dev-data/mutual/dev/dev_370.txt,B,D,"['B', 'C', 'D', 'A']",False
302,dev-data/mutual/dev/dev_371.txt,B,D,"['B', 'C', 'D', 'A']",False
303,dev-data/mutual/dev/dev_372.txt,A,D,"['A', 'B', 'D', 'C']",False
304,dev-data/mutual/dev/dev_373.txt,C,D,"['C', 'D', 'B', 'A']",False
305,dev-data/mutual/dev/dev_374.txt,C,B,"['C', 'B', 'A', 'D']",False
306,dev-data/mutual/dev/dev_375.txt,B,B,"['B', 'A', 'C', 'D']",True
307,dev-data/mutual/dev/dev_376.txt,B,B,"['B', 'C', 'D', 'A']",True
308,dev-data/mutual/dev/dev_377.txt,C,B,"['C', 'D', 'A', 'B']",False
309,dev-data/mutual/dev/dev_378.txt,C,A,"['C', 'B', 'A', 'D']",False
