,example_id,predicted_label,real_label,full_ordering,correct
66,dev-data/mutual/dev/dev_159.txt,D,D,"['D', 'A', 'B', 'C']",True
67,dev-data/mutual/dev/dev_16.txt,D,A,"['D', 'B', 'C', 'A']",False
68,dev-data/mutual/dev/dev_160.txt,B,D,"['B', 'D', 'A', 'C']",False
69,dev-data/mutual/dev/dev_161.txt,B,B,"['B', 'C', 'A', 'D']",True
70,dev-data/mutual/dev/dev_162.txt,A,A,"['A', 'B', 'D', 'C']",True
71,dev-data/mutual/dev/dev_163.txt,A,A,"['A', 'C', 'D', 'B']",True
72,dev-data/mutual/dev/dev_164.txt,C,C,"['C', 'A', 'D', 'B']",True
73,dev-data/mutual/dev/dev_165.txt,D,D,"['D', 'A', 'B', 'C']",True
74,dev-data/mutual/dev/dev_166.txt,B,B,"['B', 'A', 'C', 'D']",True
75,dev-data/mutual/dev/dev_167.txt,C,B,"['C', 'D', 'B', 'A']",False
76,dev-data/mutual/dev/dev_168.txt,B,A,"['B', 'D', 'A', 'C']",False
77,dev-data/mutual/dev/dev_169.txt,B,C,"['B', 'D', 'A', 'C']",False
78,dev-data/mutual/dev/dev_17.txt,C,B,"['C', 'A', 'B', 'D']",False
79,dev-data/mutual/dev/dev_170.txt,D,B,"['D', 'B', 'A', 'C']",False
80,dev-data/mutual/dev/dev_171.txt,D,C,"['D', 'B', 'A', 'C']",False
81,dev-data/mutual/dev/dev_172.txt,A,D,"['A', 'C', 'B', 'D']",False
82,dev-data/mutual/dev/dev_173.txt,B,C,"['B', 'A', 'C', 'D']",False
83,dev-data/mutual/dev/dev_174.txt,B,D,"['B', 'D', 'A', 'C']",False
84,dev-data/mutual/dev/dev_175.txt,C,D,"['C', 'B', 'D', 'A']",False
85,dev-data/mutual/dev/dev_176.txt,D,C,"['D', 'C', 'A', 'B']",False
86,dev-data/mutual/dev/dev_177.txt,A,B,"['A', 'B', 'D', 'C']",False
87,dev-data/mutual/dev/dev_178.txt,D,A,"['D', 'A', 'C', 'B']",False
88,dev-data/mutual/dev/dev_179.txt,D,A,"['D', 'A', 'C', 'B']",False
89,dev-data/mutual/dev/dev_18.txt,C,D,"['C', 'B', 'D', 'A']",False
90,dev-data/mutual/dev/dev_180.txt,C,C,"['C', 'B', 'A', 'D']",True
91,dev-data/mutual/dev/dev_181.txt,C,D,"['C', 'B', 'D', 'A']",False
92,dev-data/mutual/dev/dev_182.txt,D,B,"['D', 'C', 'A', 'B']",False
93,dev-data/mutual/dev/dev_183.txt,B,D,"['B', 'A', 'C', 'D']",False
94,dev-data/mutual/dev/dev_184.txt,D,B,"['D', 'A', 'C', 'B']",False
95,dev-data/mutual/dev/dev_185.txt,D,B,"['D', 'A', 'C', 'B']",False
96,dev-data/mutual/dev/dev_186.txt,B,C,"['B', 'D', 'C', 'A']",False
97,dev-data/mutual/dev/dev_187.txt,D,A,"['D', 'A', 'B', 'C']",False
98,dev-data/mutual/dev/dev_188.txt,C,D,"['C', 'A', 'B', 'D']",False
99,dev-data/mutual/dev/dev_189.txt,C,D,"['C', 'D', 'B', 'A']",False
100,dev-data/mutual/dev/dev_19.txt,C,C,"['C', 'B', 'D', 'A']",True
101,dev-data/mutual/dev/dev_190.txt,A,A,"['A', 'C', 'D', 'B']",True
102,dev-data/mutual/dev/dev_191.txt,A,A,"['A', 'C', 'B', 'D']",True
103,dev-data/mutual/dev/dev_192.txt,B,C,"['B', 'C', 'D', 'A']",False
104,dev-data/mutual/dev/dev_193.txt,C,A,"['C', 'A', 'D', 'B']",False
105,dev-data/mutual/dev/dev_194.txt,A,C,"['A', 'D', 'B', 'C']",False
106,dev-data/mutual/dev/dev_195.txt,D,D,"['D', 'B', 'C', 'A']",True
107,dev-data/mutual/dev/dev_196.txt,D,C,"['D', 'B', 'C', 'A']",False
108,dev-data/mutual/dev/dev_197.txt,D,D,"['D', 'B', 'C', 'A']",True
109,dev-data/mutual/dev/dev_198.txt,B,A,"['B', 'D', 'A', 'C']",False
110,dev-data/mutual/dev/dev_199.txt,A,C,"['A', 'D', 'B', 'C']",False
111,dev-data/mutual/dev/dev_2.txt,B,C,"['B', 'D', 'C', 'A']",False
112,dev-data/mutual/dev/dev_20.txt,B,C,"['B', 'D', 'A', 'C']",False
113,dev-data/mutual/dev/dev_200.txt,D,C,"['D', 'C', 'A', 'B']",False
114,dev-data/mutual/dev/dev_201.txt,C,C,"['C', 'B', 'D', 'A']",True
115,dev-data/mutual/dev/dev_202.txt,D,C,"['D', 'C', 'A', 'B']",False
116,dev-data/mutual/dev/dev_203.txt,D,A,"['D', 'B', 'C', 'A']",False
117,dev-data/mutual/dev/dev_204.txt,C,B,"['C', 'D', 'B', 'A']",False
118,dev-data/mutual/dev/dev_205.txt,A,A,"['A', 'C', 'B', 'D']",True
119,dev-data/mutual/dev/dev_206.txt,C,D,"['C', 'D', 'B', 'A']",False
120,dev-data/mutual/dev/dev_207.txt,A,A,"['A', 'C', 'B', 'D']",True
121,dev-data/mutual/dev/dev_208.txt,D,B,"['D', 'A', 'B', 'C']",False
122,dev-data/mutual/dev/dev_209.txt,D,D,"['D', 'C', 'B', 'A']",True
123,dev-data/mutual/dev/dev_21.txt,D,C,"['D', 'C', 'A', 'B']",False
124,dev-data/mutual/dev/dev_210.txt,D,B,"['D', 'A', 'B', 'C']",False
125,dev-data/mutual/dev/dev_211.txt,B,D,"['B', 'C', 'A', 'D']",False
126,dev-data/mutual/dev/dev_212.txt,A,D,"['A', 'B', 'C', 'D']",False
127,dev-data/mutual/dev/dev_213.txt,C,A,"['C', 'D', 'B', 'A']",False
128,dev-data/mutual/dev/dev_214.txt,A,B,"['A', 'C', 'D', 'B']",False
129,dev-data/mutual/dev/dev_215.txt,B,D,"['B', 'D', 'A', 'C']",False
130,dev-data/mutual/dev/dev_216.txt,B,A,"['B', 'C', 'D', 'A']",False
131,dev-data/mutual/dev/dev_217.txt,A,D,"['A', 'D', 'C', 'B']",False
132,dev-data/mutual/dev/dev_218.txt,C,D,"['C', 'B', 'A', 'D']",False
133,dev-data/mutual/dev/dev_219.txt,B,B,"['B', 'C', 'D', 'A']",True
134,dev-data/mutual/dev/dev_22.txt,C,B,"['C', 'A', 'D', 'B']",False
135,dev-data/mutual/dev/dev_220.txt,B,D,"['B', 'A', 'D', 'C']",False
136,dev-data/mutual/dev/dev_221.txt,C,D,"['C', 'D', 'A', 'B']",False
137,dev-data/mutual/dev/dev_222.txt,D,B,"['D', 'A', 'C', 'B']",False
138,dev-data/mutual/dev/dev_223.txt,C,D,"['C', 'D', 'A', 'B']",False
139,dev-data/mutual/dev/dev_224.txt,C,A,"['C', 'B', 'A', 'D']",False
140,dev-data/mutual/dev/dev_225.txt,C,D,"['C', 'A', 'B', 'D']",False
141,dev-data/mutual/dev/dev_226.txt,B,A,"['B', 'A', 'D', 'C']",False
142,dev-data/mutual/dev/dev_227.txt,B,B,"['B', 'C', 'D', 'A']",True
143,dev-data/mutual/dev/dev_228.txt,A,B,"['A', 'B', 'C', 'D']",False
144,dev-data/mutual/dev/dev_229.txt,B,D,"['B', 'A', 'C', 'D']",False
145,dev-data/mutual/dev/dev_23.txt,B,D,"['B', 'C', 'D', 'A']",False
146,dev-data/mutual/dev/dev_230.txt,B,A,"['B', 'A', 'C', 'D']",False
147,dev-data/mutual/dev/dev_231.txt,D,A,"['D', 'B', 'C', 'A']",False
148,dev-data/mutual/dev/dev_232.txt,D,B,"['D', 'B', 'C', 'A']",False
149,dev-data/mutual/dev/dev_233.txt,D,D,"['D', 'B', 'C', 'A']",True
150,dev-data/mutual/dev/dev_234.txt,D,A,"['D', 'C', 'B', 'A']",False
151,dev-data/mutual/dev/dev_235.txt,D,D,"['D', 'C', 'A', 'B']",True
152,dev-data/mutual/dev/dev_236.txt,B,C,"['B', 'C', 'D', 'A']",False
153,dev-data/mutual/dev/dev_237.txt,A,D,"['A', 'C', 'D', 'B']",False
154,dev-data/mutual/dev/dev_238.txt,C,D,"['C', 'A', 'D', 'B']",False
155,dev-data/mutual/dev/dev_239.txt,D,A,"['D', 'A', 'C', 'B']",False
156,dev-data/mutual/dev/dev_24.txt,C,C,"['C', 'D', 'A', 'B']",True
157,dev-data/mutual/dev/dev_240.txt,B,A,"['B', 'D', 'C', 'A']",False
158,dev-data/mutual/dev/dev_241.txt,B,A,"['B', 'A', 'C', 'D']",False
159,dev-data/mutual/dev/dev_242.txt,C,B,"['C', 'A', 'B', 'D']",False
160,dev-data/mutual/dev/dev_243.txt,B,D,"['B', 'A', 'C', 'D']",False
161,dev-data/mutual/dev/dev_244.txt,C,D,"['C', 'B', 'D', 'A']",False
162,dev-data/mutual/dev/dev_245.txt,C,D,"['C', 'A', 'D', 'B']",False
163,dev-data/mutual/dev/dev_246.txt,C,B,"['C', 'D', 'A', 'B']",False
164,dev-data/mutual/dev/dev_247.txt,B,D,"['B', 'A', 'C', 'D']",False
165,dev-data/mutual/dev/dev_248.txt,C,B,"['C', 'B', 'D', 'A']",False
166,dev-data/mutual/dev/dev_249.txt,C,B,"['C', 'A', 'B', 'D']",False
167,dev-data/mutual/dev/dev_25.txt,A,C,"['A', 'D', 'C', 'B']",False
168,dev-data/mutual/dev/dev_250.txt,B,D,"['B', 'C', 'D', 'A']",False
169,dev-data/mutual/dev/dev_251.txt,C,C,"['C', 'B', 'D', 'A']",True
170,dev-data/mutual/dev/dev_252.txt,B,D,"['B', 'A', 'D', 'C']",False
171,dev-data/mutual/dev/dev_253.txt,A,C,"['A', 'B', 'C', 'D']",False
172,dev-data/mutual/dev/dev_254.txt,B,D,"['B', 'A', 'C', 'D']",False
173,dev-data/mutual/dev/dev_255.txt,A,B,"['A', 'D', 'C', 'B']",False
174,dev-data/mutual/dev/dev_256.txt,A,A,"['A', 'B', 'C', 'D']",True
175,dev-data/mutual/dev/dev_257.txt,C,A,"['C', 'B', 'D', 'A']",False
176,dev-data/mutual/dev/dev_258.txt,C,D,"['C', 'D', 'A', 'B']",False
177,dev-data/mutual/dev/dev_259.txt,B,B,"['B', 'D', 'A', 'C']",True
178,dev-data/mutual/dev/dev_26.txt,B,A,"['B', 'A', 'D', 'C']",False
179,dev-data/mutual/dev/dev_260.txt,C,A,"['C', 'D', 'B', 'A']",False
180,dev-data/mutual/dev/dev_261.txt,A,A,"['A', 'D', 'C', 'B']",True
181,dev-data/mutual/dev/dev_262.txt,B,D,"['B', 'A', 'D', 'C']",False
182,dev-data/mutual/dev/dev_263.txt,A,B,"['A', 'B', 'D', 'C']",False
183,dev-data/mutual/dev/dev_264.txt,C,A,"['C', 'A', 'D', 'B']",False
184,dev-data/mutual/dev/dev_265.txt,D,A,"['D', 'A', 'C', 'B']",False
185,dev-data/mutual/dev/dev_266.txt,D,D,"['D', 'B', 'C', 'A']",True
186,dev-data/mutual/dev/dev_267.txt,D,A,"['D', 'A', 'B', 'C']",False
187,dev-data/mutual/dev/dev_268.txt,D,A,"['D', 'B', 'A', 'C']",False
188,dev-data/mutual/dev/dev_269.txt,A,B,"['A', 'B', 'D', 'C']",False
189,dev-data/mutual/dev/dev_27.txt,A,A,"['A', 'D', 'C', 'B']",True
190,dev-data/mutual/dev/dev_270.txt,A,B,"['A', 'D', 'B', 'C']",False
191,dev-data/mutual/dev/dev_271.txt,A,A,"['A', 'D', 'B', 'C']",True
192,dev-data/mutual/dev/dev_272.txt,A,B,"['A', 'C', 'D', 'B']",False
193,dev-data/mutual/dev/dev_273.txt,B,B,"['B', 'C', 'D', 'A']",True
194,dev-data/mutual/dev/dev_274.txt,B,C,"['B', 'D', 'C', 'A']",False
195,dev-data/mutual/dev/dev_275.txt,D,A,"['D', 'A', 'C', 'B']",False
196,dev-data/mutual/dev/dev_276.txt,B,D,"['B', 'D', 'C', 'A']",False
197,dev-data/mutual/dev/dev_277.txt,A,C,"['A', 'B', 'D', 'C']",False
198,dev-data/mutual/dev/dev_278.txt,C,D,"['C', 'A', 'B', 'D']",False
199,dev-data/mutual/dev/dev_279.txt,C,D,"['C', 'D', 'B', 'A']",False
200,dev-data/mutual/dev/dev_28.txt,B,C,"['B', 'C', 'D', 'A']",False
201,dev-data/mutual/dev/dev_280.txt,D,D,"['D', 'C', 'A', 'B']",True
202,dev-data/mutual/dev/dev_281.txt,D,D,"['D', 'B', 'C', 'A']",True
203,dev-data/mutual/dev/dev_282.txt,B,A,"['B', 'C', 'D', 'A']",False
204,dev-data/mutual/dev/dev_283.txt,B,A,"['B', 'A', 'C', 'D']",False
205,dev-data/mutual/dev/dev_284.txt,C,D,"['C', 'A', 'D', 'B']",False
206,dev-data/mutual/dev/dev_285.txt,B,B,"['B', 'D', 'A', 'C']",True
207,dev-data/mutual/dev/dev_286.txt,C,C,"['C', 'D', 'B', 'A']",True
208,dev-data/mutual/dev/dev_287.txt,B,C,"['B', 'D', 'A', 'C']",False
209,dev-data/mutual/dev/dev_288.txt,D,D,"['D', 'B', 'C', 'A']",True
210,dev-data/mutual/dev/dev_289.txt,C,D,"['C', 'B', 'A', 'D']",False
211,dev-data/mutual/dev/dev_29.txt,A,D,"['A', 'C', 'B', 'D']",False
212,dev-data/mutual/dev/dev_290.txt,D,D,"['D', 'C', 'A', 'B']",True
213,dev-data/mutual/dev/dev_291.txt,A,B,"['A', 'D', 'B', 'C']",False
214,dev-data/mutual/dev/dev_292.txt,D,C,"['D', 'A', 'B', 'C']",False
215,dev-data/mutual/dev/dev_293.txt,A,A,"['A', 'B', 'C', 'D']",True
216,dev-data/mutual/dev/dev_294.txt,B,A,"['B', 'D', 'A', 'C']",False
217,dev-data/mutual/dev/dev_295.txt,B,C,"['B', 'D', 'C', 'A']",False
218,dev-data/mutual/dev/dev_296.txt,B,B,"['B', 'A', 'D', 'C']",True
219,dev-data/mutual/dev/dev_297.txt,A,B,"['A', 'B', 'D', 'C']",False
220,dev-data/mutual/dev/dev_298.txt,C,D,"['C', 'B', 'D', 'A']",False
221,dev-data/mutual/dev/dev_299.txt,D,C,"['D', 'C', 'A', 'B']",False
222,dev-data/mutual/dev/dev_3.txt,B,C,"['B', 'A', 'D', 'C']",False
223,dev-data/mutual/dev/dev_30.txt,C,B,"['C', 'D', 'A', 'B']",False
224,dev-data/mutual/dev/dev_300.txt,C,D,"['C', 'D', 'A', 'B']",False
225,dev-data/mutual/dev/dev_301.txt,A,D,"['A', 'C', 'B', 'D']",False
226,dev-data/mutual/dev/dev_302.txt,B,D,"['B', 'D', 'A', 'C']",False
227,dev-data/mutual/dev/dev_303.txt,A,D,"['A', 'B', 'D', 'C']",False
228,dev-data/mutual/dev/dev_304.txt,A,D,"['A', 'C', 'D', 'B']",False
229,dev-data/mutual/dev/dev_305.txt,B,D,"['B', 'C', 'A', 'D']",False
230,dev-data/mutual/dev/dev_306.txt,D,C,"['D', 'C', 'A', 'B']",False
231,dev-data/mutual/dev/dev_307.txt,A,D,"['A', 'B', 'D', 'C']",False
232,dev-data/mutual/dev/dev_308.txt,D,D,"['D', 'B', 'A', 'C']",True
233,dev-data/mutual/dev/dev_309.txt,D,A,"['D', 'B', 'A', 'C']",False
234,dev-data/mutual/dev/dev_31.txt,A,A,"['A', 'C', 'B', 'D']",True
235,dev-data/mutual/dev/dev_310.txt,C,D,"['C', 'A', 'D', 'B']",False
236,dev-data/mutual/dev/dev_311.txt,A,C,"['A', 'B', 'D', 'C']",False
237,dev-data/mutual/dev/dev_312.txt,D,B,"['D', 'A', 'B', 'C']",False
238,dev-data/mutual/dev/dev_313.txt,A,D,"['A', 'B', 'C', 'D']",False
239,dev-data/mutual/dev/dev_314.txt,B,A,"['B', 'D', 'C', 'A']",False
240,dev-data/mutual/dev/dev_315.txt,A,A,"['A', 'D', 'C', 'B']",True
241,dev-data/mutual/dev/dev_316.txt,A,D,"['A', 'B', 'C', 'D']",False
242,dev-data/mutual/dev/dev_317.txt,B,D,"['B', 'C', 'A', 'D']",False
243,dev-data/mutual/dev/dev_318.txt,D,B,"['D', 'A', 'C', 'B']",False
244,dev-data/mutual/dev/dev_319.txt,B,C,"['B', 'A', 'C', 'D']",False
245,dev-data/mutual/dev/dev_32.txt,D,A,"['D', 'A', 'B', 'C']",False
246,dev-data/mutual/dev/dev_320.txt,A,D,"['A', 'D', 'C', 'B']",False
247,dev-data/mutual/dev/dev_321.txt,A,D,"['A', 'C', 'D', 'B']",False
248,dev-data/mutual/dev/dev_322.txt,A,B,"['A', 'C', 'D', 'B']",False
249,dev-data/mutual/dev/dev_323.txt,B,B,"['B', 'C', 'D', 'A']",True
250,dev-data/mutual/dev/dev_324.txt,C,B,"['C', 'B', 'D', 'A']",False
251,dev-data/mutual/dev/dev_325.txt,C,A,"['C', 'D', 'B', 'A']",False
252,dev-data/mutual/dev/dev_326.txt,A,C,"['A', 'D', 'C', 'B']",False
253,dev-data/mutual/dev/dev_327.txt,B,B,"['B', 'C', 'D', 'A']",True
254,dev-data/mutual/dev/dev_328.txt,D,D,"['D', 'B', 'C', 'A']",True
255,dev-data/mutual/dev/dev_329.txt,B,C,"['B', 'C', 'D', 'A']",False
256,dev-data/mutual/dev/dev_33.txt,C,B,"['C', 'A', 'D', 'B']",False
257,dev-data/mutual/dev/dev_330.txt,D,C,"['D', 'B', 'C', 'A']",False
258,dev-data/mutual/dev/dev_331.txt,B,B,"['B', 'C', 'D', 'A']",True
259,dev-data/mutual/dev/dev_332.txt,D,C,"['D', 'C', 'A', 'B']",False
260,dev-data/mutual/dev/dev_333.txt,C,C,"['C', 'A', 'B', 'D']",True
261,dev-data/mutual/dev/dev_334.txt,A,B,"['A', 'B', 'D', 'C']",False
262,dev-data/mutual/dev/dev_335.txt,A,B,"['A', 'D', 'B', 'C']",False
263,dev-data/mutual/dev/dev_336.txt,A,B,"['A', 'B', 'C', 'D']",False
264,dev-data/mutual/dev/dev_337.txt,C,C,"['C', 'B', 'A', 'D']",True
265,dev-data/mutual/dev/dev_338.txt,B,C,"['B', 'D', 'C', 'A']",False
266,dev-data/mutual/dev/dev_339.txt,B,D,"['B', 'D', 'C', 'A']",False
267,dev-data/mutual/dev/dev_34.txt,D,A,"['D', 'A', 'B', 'C']",False
268,dev-data/mutual/dev/dev_340.txt,B,D,"['B', 'C', 'D', 'A']",False
269,dev-data/mutual/dev/dev_341.txt,C,B,"['C', 'A', 'B', 'D']",False
270,dev-data/mutual/dev/dev_342.txt,A,D,"['A', 'B', 'C', 'D']",False
271,dev-data/mutual/dev/dev_343.txt,B,A,"['B', 'D', 'C', 'A']",False
272,dev-data/mutual/dev/dev_344.txt,B,C,"['B', 'C', 'D', 'A']",False
273,dev-data/mutual/dev/dev_345.txt,B,D,"['B', 'D', 'A', 'C']",False
274,dev-data/mutual/dev/dev_346.txt,C,B,"['C', 'B', 'A', 'D']",False
275,dev-data/mutual/dev/dev_347.txt,C,C,"['C', 'A', 'D', 'B']",True
276,dev-data/mutual/dev/dev_348.txt,B,A,"['B', 'A', 'C', 'D']",False
277,dev-data/mutual/dev/dev_349.txt,B,D,"['B', 'D', 'C', 'A']",False
278,dev-data/mutual/dev/dev_35.txt,B,A,"['B', 'C', 'A', 'D']",False
279,dev-data/mutual/dev/dev_350.txt,B,C,"['B', 'C', 'A', 'D']",False
280,dev-data/mutual/dev/dev_351.txt,C,A,"['C', 'D', 'B', 'A']",False
281,dev-data/mutual/dev/dev_352.txt,D,B,"['D', 'A', 'C', 'B']",False
282,dev-data/mutual/dev/dev_353.txt,D,B,"['D', 'A', 'C', 'B']",False
283,dev-data/mutual/dev/dev_354.txt,C,D,"['C', 'D', 'B', 'A']",False
284,dev-data/mutual/dev/dev_355.txt,A,B,"['A', 'D', 'B', 'C']",False
285,dev-data/mutual/dev/dev_356.txt,C,A,"['C', 'D', 'B', 'A']",False
286,dev-data/mutual/dev/dev_357.txt,A,B,"['A', 'D', 'B', 'C']",False
287,dev-data/mutual/dev/dev_358.txt,A,B,"['A', 'C', 'D', 'B']",False
288,dev-data/mutual/dev/dev_359.txt,B,C,"['B', 'C', 'D', 'A']",False
289,dev-data/mutual/dev/dev_36.txt,B,D,"['B', 'C', 'D', 'A']",False
290,dev-data/mutual/dev/dev_360.txt,B,A,"['B', 'D', 'A', 'C']",False
291,dev-data/mutual/dev/dev_361.txt,C,B,"['C', 'D', 'A', 'B']",False
292,dev-data/mutual/dev/dev_362.txt,B,D,"['B', 'C', 'D', 'A']",False
293,dev-data/mutual/dev/dev_363.txt,A,D,"['A', 'C', 'D', 'B']",False
294,dev-data/mutual/dev/dev_364.txt,A,D,"['A', 'C', 'D', 'B']",False
295,dev-data/mutual/dev/dev_365.txt,B,C,"['B', 'C', 'A', 'D']",False
296,dev-data/mutual/dev/dev_366.txt,A,B,"['A', 'B', 'D', 'C']",False
297,dev-data/mutual/dev/dev_367.txt,B,A,"['B', 'C', 'D', 'A']",False
298,dev-data/mutual/dev/dev_368.txt,B,A,"['B', 'D', 'A', 'C']",False
299,dev-data/mutual/dev/dev_369.txt,D,C,"['D', 'C', 'A', 'B']",False
300,dev-data/mutual/dev/dev_37.txt,A,A,"['A', 'D', 'C', 'B']",True
301,dev-data/mutual/dev/dev_370.txt,C,D,"['C', 'A', 'D', 'B']",False
302,dev-data/mutual/dev/dev_371.txt,A,D,"['A', 'C', 'D', 'B']",False
303,dev-data/mutual/dev/dev_372.txt,C,D,"['C', 'D', 'B', 'A']",False
304,dev-data/mutual/dev/dev_373.txt,B,D,"['B', 'A', 'D', 'C']",False
305,dev-data/mutual/dev/dev_374.txt,D,B,"['D', 'B', 'A', 'C']",False
306,dev-data/mutual/dev/dev_375.txt,C,B,"['C', 'A', 'B', 'D']",False
307,dev-data/mutual/dev/dev_376.txt,D,B,"['D', 'A', 'B', 'C']",False
308,dev-data/mutual/dev/dev_377.txt,A,B,"['A', 'C', 'B', 'D']",False
309,dev-data/mutual/dev/dev_378.txt,C,A,"['C', 'B', 'D', 'A']",False
