,example_id,predicted_label,real_label,correct
48,dev-data/mutual/dev/dev_142.txt,A,C,False
49,dev-data/mutual/dev/dev_143.txt,A,A,True
50,dev-data/mutual/dev/dev_144.txt,D,D,True
51,dev-data/mutual/dev/dev_145.txt,B,D,False
52,dev-data/mutual/dev/dev_146.txt,D,A,False
53,dev-data/mutual/dev/dev_147.txt,D,A,False
54,dev-data/mutual/dev/dev_148.txt,D,C,False
55,dev-data/mutual/dev/dev_149.txt,C,B,False
56,dev-data/mutual/dev/dev_15.txt,D,D,True
57,dev-data/mutual/dev/dev_150.txt,A,C,False
58,dev-data/mutual/dev/dev_151.txt,A,B,False
59,dev-data/mutual/dev/dev_152.txt,A,A,True
60,dev-data/mutual/dev/dev_153.txt,D,B,False
61,dev-data/mutual/dev/dev_154.txt,B,D,False
62,dev-data/mutual/dev/dev_155.txt,A,A,True
63,dev-data/mutual/dev/dev_156.txt,B,C,False
64,dev-data/mutual/dev/dev_157.txt,A,D,False
65,dev-data/mutual/dev/dev_158.txt,D,D,True
66,dev-data/mutual/dev/dev_159.txt,B,D,False
67,dev-data/mutual/dev/dev_16.txt,B,A,False
68,dev-data/mutual/dev/dev_160.txt,B,D,False
69,dev-data/mutual/dev/dev_161.txt,D,B,False
70,dev-data/mutual/dev/dev_162.txt,A,A,True
71,dev-data/mutual/dev/dev_163.txt,C,A,False
72,dev-data/mutual/dev/dev_164.txt,D,C,False
73,dev-data/mutual/dev/dev_165.txt,A,D,False
74,dev-data/mutual/dev/dev_166.txt,D,B,False
75,dev-data/mutual/dev/dev_167.txt,D,B,False
76,dev-data/mutual/dev/dev_168.txt,A,A,True
77,dev-data/mutual/dev/dev_169.txt,A,C,False
78,dev-data/mutual/dev/dev_17.txt,B,B,True
79,dev-data/mutual/dev/dev_170.txt,A,B,False
80,dev-data/mutual/dev/dev_171.txt,A,C,False
81,dev-data/mutual/dev/dev_172.txt,B,D,False
82,dev-data/mutual/dev/dev_173.txt,D,C,False
83,dev-data/mutual/dev/dev_174.txt,B,D,False
84,dev-data/mutual/dev/dev_175.txt,A,D,False
85,dev-data/mutual/dev/dev_176.txt,C,C,True
86,dev-data/mutual/dev/dev_177.txt,C,B,False
87,dev-data/mutual/dev/dev_178.txt,B,A,False
88,dev-data/mutual/dev/dev_179.txt,D,A,False
89,dev-data/mutual/dev/dev_18.txt,C,D,False
90,dev-data/mutual/dev/dev_180.txt,B,C,False
91,dev-data/mutual/dev/dev_181.txt,A,D,False
92,dev-data/mutual/dev/dev_182.txt,B,B,True
93,dev-data/mutual/dev/dev_183.txt,A,D,False
94,dev-data/mutual/dev/dev_184.txt,C,B,False
95,dev-data/mutual/dev/dev_185.txt,D,B,False
96,dev-data/mutual/dev/dev_186.txt,C,C,True
97,dev-data/mutual/dev/dev_187.txt,C,A,False
98,dev-data/mutual/dev/dev_188.txt,C,D,False
99,dev-data/mutual/dev/dev_189.txt,C,D,False
100,dev-data/mutual/dev/dev_19.txt,D,C,False
101,dev-data/mutual/dev/dev_190.txt,B,A,False
102,dev-data/mutual/dev/dev_191.txt,C,A,False
103,dev-data/mutual/dev/dev_192.txt,B,C,False
104,dev-data/mutual/dev/dev_193.txt,C,A,False
105,dev-data/mutual/dev/dev_194.txt,D,C,False
106,dev-data/mutual/dev/dev_195.txt,B,D,False
107,dev-data/mutual/dev/dev_196.txt,A,C,False
108,dev-data/mutual/dev/dev_197.txt,D,D,True
109,dev-data/mutual/dev/dev_198.txt,D,A,False
110,dev-data/mutual/dev/dev_199.txt,D,C,False
111,dev-data/mutual/dev/dev_2.txt,C,C,True
112,dev-data/mutual/dev/dev_20.txt,A,C,False
113,dev-data/mutual/dev/dev_200.txt,A,C,False
114,dev-data/mutual/dev/dev_201.txt,D,C,False
115,dev-data/mutual/dev/dev_202.txt,B,C,False
116,dev-data/mutual/dev/dev_203.txt,D,A,False
117,dev-data/mutual/dev/dev_204.txt,C,B,False
118,dev-data/mutual/dev/dev_205.txt,A,A,True
119,dev-data/mutual/dev/dev_206.txt,D,D,True
120,dev-data/mutual/dev/dev_207.txt,D,A,False
121,dev-data/mutual/dev/dev_208.txt,A,B,False
122,dev-data/mutual/dev/dev_209.txt,C,D,False
123,dev-data/mutual/dev/dev_21.txt,D,C,False
124,dev-data/mutual/dev/dev_210.txt,A,B,False
125,dev-data/mutual/dev/dev_211.txt,C,D,False
126,dev-data/mutual/dev/dev_212.txt,D,D,True
127,dev-data/mutual/dev/dev_213.txt,C,A,False
128,dev-data/mutual/dev/dev_214.txt,A,B,False
129,dev-data/mutual/dev/dev_215.txt,C,D,False
130,dev-data/mutual/dev/dev_216.txt,C,A,False
131,dev-data/mutual/dev/dev_217.txt,B,D,False
132,dev-data/mutual/dev/dev_218.txt,C,D,False
133,dev-data/mutual/dev/dev_219.txt,B,B,True
134,dev-data/mutual/dev/dev_22.txt,A,B,False
135,dev-data/mutual/dev/dev_220.txt,B,D,False
136,dev-data/mutual/dev/dev_221.txt,A,D,False
137,dev-data/mutual/dev/dev_222.txt,A,B,False
138,dev-data/mutual/dev/dev_223.txt,D,D,True
139,dev-data/mutual/dev/dev_224.txt,A,A,True
140,dev-data/mutual/dev/dev_225.txt,A,D,False
141,dev-data/mutual/dev/dev_226.txt,D,A,False
142,dev-data/mutual/dev/dev_227.txt,A,B,False
143,dev-data/mutual/dev/dev_228.txt,D,B,False
144,dev-data/mutual/dev/dev_229.txt,D,D,True
145,dev-data/mutual/dev/dev_23.txt,B,D,False
146,dev-data/mutual/dev/dev_230.txt,B,A,False
147,dev-data/mutual/dev/dev_231.txt,D,A,False
148,dev-data/mutual/dev/dev_232.txt,B,B,True
149,dev-data/mutual/dev/dev_233.txt,D,D,True
150,dev-data/mutual/dev/dev_234.txt,A,A,True
151,dev-data/mutual/dev/dev_235.txt,B,D,False
152,dev-data/mutual/dev/dev_236.txt,C,C,True
153,dev-data/mutual/dev/dev_237.txt,D,D,True
154,dev-data/mutual/dev/dev_238.txt,A,D,False
155,dev-data/mutual/dev/dev_239.txt,D,A,False
156,dev-data/mutual/dev/dev_24.txt,A,C,False
157,dev-data/mutual/dev/dev_240.txt,B,A,False
158,dev-data/mutual/dev/dev_241.txt,D,A,False
159,dev-data/mutual/dev/dev_242.txt,C,B,False
160,dev-data/mutual/dev/dev_243.txt,D,D,True
161,dev-data/mutual/dev/dev_244.txt,C,D,False
162,dev-data/mutual/dev/dev_245.txt,D,D,True
163,dev-data/mutual/dev/dev_246.txt,A,B,False
164,dev-data/mutual/dev/dev_247.txt,B,D,False
165,dev-data/mutual/dev/dev_248.txt,C,B,False
166,dev-data/mutual/dev/dev_249.txt,B,B,True
167,dev-data/mutual/dev/dev_25.txt,A,C,False
168,dev-data/mutual/dev/dev_250.txt,A,D,False
169,dev-data/mutual/dev/dev_251.txt,A,C,False
170,dev-data/mutual/dev/dev_252.txt,D,D,True
171,dev-data/mutual/dev/dev_253.txt,B,C,False
172,dev-data/mutual/dev/dev_254.txt,D,D,True
173,dev-data/mutual/dev/dev_255.txt,D,B,False
174,dev-data/mutual/dev/dev_256.txt,D,A,False
175,dev-data/mutual/dev/dev_257.txt,D,A,False
176,dev-data/mutual/dev/dev_258.txt,D,D,True
177,dev-data/mutual/dev/dev_259.txt,B,B,True
178,dev-data/mutual/dev/dev_26.txt,D,A,False
179,dev-data/mutual/dev/dev_260.txt,B,A,False
180,dev-data/mutual/dev/dev_261.txt,D,A,False
181,dev-data/mutual/dev/dev_262.txt,D,D,True
182,dev-data/mutual/dev/dev_263.txt,C,B,False
183,dev-data/mutual/dev/dev_264.txt,D,A,False
184,dev-data/mutual/dev/dev_265.txt,B,A,False
185,dev-data/mutual/dev/dev_266.txt,D,D,True
186,dev-data/mutual/dev/dev_267.txt,D,A,False
187,dev-data/mutual/dev/dev_268.txt,C,A,False
188,dev-data/mutual/dev/dev_269.txt,B,B,True
189,dev-data/mutual/dev/dev_27.txt,D,A,False
190,dev-data/mutual/dev/dev_270.txt,A,B,False
191,dev-data/mutual/dev/dev_271.txt,D,A,False
192,dev-data/mutual/dev/dev_272.txt,D,B,False
193,dev-data/mutual/dev/dev_273.txt,D,B,False
194,dev-data/mutual/dev/dev_274.txt,D,C,False
195,dev-data/mutual/dev/dev_275.txt,A,A,True
196,dev-data/mutual/dev/dev_276.txt,B,D,False
197,dev-data/mutual/dev/dev_277.txt,A,C,False
198,dev-data/mutual/dev/dev_278.txt,D,D,True
199,dev-data/mutual/dev/dev_279.txt,D,D,True
200,dev-data/mutual/dev/dev_28.txt,D,C,False
201,dev-data/mutual/dev/dev_280.txt,D,D,True
202,dev-data/mutual/dev/dev_281.txt,B,D,False
203,dev-data/mutual/dev/dev_282.txt,C,A,False
204,dev-data/mutual/dev/dev_283.txt,C,A,False
205,dev-data/mutual/dev/dev_284.txt,C,D,False
206,dev-data/mutual/dev/dev_285.txt,B,B,True
207,dev-data/mutual/dev/dev_286.txt,A,C,False
208,dev-data/mutual/dev/dev_287.txt,D,C,False
209,dev-data/mutual/dev/dev_288.txt,B,D,False
210,dev-data/mutual/dev/dev_289.txt,B,D,False
211,dev-data/mutual/dev/dev_29.txt,B,D,False
212,dev-data/mutual/dev/dev_290.txt,A,D,False
213,dev-data/mutual/dev/dev_291.txt,B,B,True
214,dev-data/mutual/dev/dev_292.txt,B,C,False
215,dev-data/mutual/dev/dev_293.txt,B,A,False
216,dev-data/mutual/dev/dev_294.txt,C,A,False
217,dev-data/mutual/dev/dev_295.txt,A,C,False
218,dev-data/mutual/dev/dev_296.txt,C,B,False
219,dev-data/mutual/dev/dev_297.txt,D,B,False
220,dev-data/mutual/dev/dev_298.txt,B,D,False
221,dev-data/mutual/dev/dev_299.txt,A,C,False
222,dev-data/mutual/dev/dev_3.txt,B,C,False
223,dev-data/mutual/dev/dev_30.txt,A,B,False
224,dev-data/mutual/dev/dev_300.txt,A,D,False
225,dev-data/mutual/dev/dev_301.txt,C,D,False
226,dev-data/mutual/dev/dev_302.txt,C,D,False
227,dev-data/mutual/dev/dev_303.txt,D,D,True
228,dev-data/mutual/dev/dev_304.txt,D,D,True
229,dev-data/mutual/dev/dev_305.txt,B,D,False
230,dev-data/mutual/dev/dev_306.txt,B,C,False
231,dev-data/mutual/dev/dev_307.txt,C,D,False
232,dev-data/mutual/dev/dev_308.txt,D,D,True
233,dev-data/mutual/dev/dev_309.txt,C,A,False
234,dev-data/mutual/dev/dev_31.txt,C,A,False
235,dev-data/mutual/dev/dev_310.txt,A,D,False
236,dev-data/mutual/dev/dev_311.txt,D,C,False
237,dev-data/mutual/dev/dev_312.txt,A,B,False
238,dev-data/mutual/dev/dev_313.txt,A,D,False
239,dev-data/mutual/dev/dev_314.txt,D,A,False
240,dev-data/mutual/dev/dev_315.txt,B,A,False
241,dev-data/mutual/dev/dev_316.txt,A,D,False
242,dev-data/mutual/dev/dev_317.txt,C,D,False
243,dev-data/mutual/dev/dev_318.txt,A,B,False
244,dev-data/mutual/dev/dev_319.txt,C,C,True
245,dev-data/mutual/dev/dev_32.txt,B,A,False
246,dev-data/mutual/dev/dev_320.txt,D,D,True
247,dev-data/mutual/dev/dev_321.txt,A,D,False
248,dev-data/mutual/dev/dev_322.txt,A,B,False
249,dev-data/mutual/dev/dev_323.txt,D,B,False
250,dev-data/mutual/dev/dev_324.txt,A,B,False
251,dev-data/mutual/dev/dev_325.txt,A,A,True
252,dev-data/mutual/dev/dev_326.txt,B,C,False
253,dev-data/mutual/dev/dev_327.txt,C,B,False
254,dev-data/mutual/dev/dev_328.txt,B,D,False
255,dev-data/mutual/dev/dev_329.txt,A,C,False
256,dev-data/mutual/dev/dev_33.txt,D,B,False
257,dev-data/mutual/dev/dev_330.txt,B,C,False
258,dev-data/mutual/dev/dev_331.txt,D,B,False
259,dev-data/mutual/dev/dev_332.txt,A,C,False
260,dev-data/mutual/dev/dev_333.txt,D,C,False
261,dev-data/mutual/dev/dev_334.txt,D,B,False
262,dev-data/mutual/dev/dev_335.txt,C,B,False
263,dev-data/mutual/dev/dev_336.txt,A,B,False
264,dev-data/mutual/dev/dev_337.txt,D,C,False
265,dev-data/mutual/dev/dev_338.txt,A,C,False
266,dev-data/mutual/dev/dev_339.txt,D,D,True
267,dev-data/mutual/dev/dev_34.txt,B,A,False
268,dev-data/mutual/dev/dev_340.txt,B,D,False
269,dev-data/mutual/dev/dev_341.txt,A,B,False
270,dev-data/mutual/dev/dev_342.txt,C,D,False
271,dev-data/mutual/dev/dev_343.txt,A,A,True
272,dev-data/mutual/dev/dev_344.txt,C,C,True
273,dev-data/mutual/dev/dev_345.txt,B,D,False
274,dev-data/mutual/dev/dev_346.txt,D,B,False
275,dev-data/mutual/dev/dev_347.txt,D,C,False
276,dev-data/mutual/dev/dev_348.txt,B,A,False
277,dev-data/mutual/dev/dev_349.txt,C,D,False
278,dev-data/mutual/dev/dev_35.txt,A,A,True
279,dev-data/mutual/dev/dev_350.txt,A,C,False
280,dev-data/mutual/dev/dev_351.txt,B,A,False
281,dev-data/mutual/dev/dev_352.txt,B,B,True
282,dev-data/mutual/dev/dev_353.txt,C,B,False
283,dev-data/mutual/dev/dev_354.txt,A,D,False
284,dev-data/mutual/dev/dev_355.txt,A,B,False
285,dev-data/mutual/dev/dev_356.txt,A,A,True
286,dev-data/mutual/dev/dev_357.txt,C,B,False
287,dev-data/mutual/dev/dev_358.txt,B,B,True
288,dev-data/mutual/dev/dev_359.txt,A,C,False
289,dev-data/mutual/dev/dev_36.txt,D,D,True
290,dev-data/mutual/dev/dev_360.txt,D,A,False
291,dev-data/mutual/dev/dev_361.txt,B,B,True
292,dev-data/mutual/dev/dev_362.txt,A,D,False
293,dev-data/mutual/dev/dev_363.txt,C,D,False
294,dev-data/mutual/dev/dev_364.txt,C,D,False
295,dev-data/mutual/dev/dev_365.txt,D,C,False
296,dev-data/mutual/dev/dev_366.txt,D,B,False
297,dev-data/mutual/dev/dev_367.txt,A,A,True
298,dev-data/mutual/dev/dev_368.txt,D,A,False
299,dev-data/mutual/dev/dev_369.txt,D,C,False
300,dev-data/mutual/dev/dev_37.txt,B,A,False
301,dev-data/mutual/dev/dev_370.txt,D,D,True
302,dev-data/mutual/dev/dev_371.txt,A,D,False
303,dev-data/mutual/dev/dev_372.txt,A,D,False
304,dev-data/mutual/dev/dev_373.txt,C,D,False
305,dev-data/mutual/dev/dev_374.txt,A,B,False
306,dev-data/mutual/dev/dev_375.txt,A,B,False
307,dev-data/mutual/dev/dev_376.txt,B,B,True
308,dev-data/mutual/dev/dev_377.txt,D,B,False
309,dev-data/mutual/dev/dev_378.txt,C,A,False
310,dev-data/mutual/dev/dev_379.txt,A,A,True
311,dev-data/mutual/dev/dev_38.txt,D,C,False
312,dev-data/mutual/dev/dev_380.txt,B,A,False
313,dev-data/mutual/dev/dev_381.txt,D,A,False
314,dev-data/mutual/dev/dev_382.txt,A,D,False
315,dev-data/mutual/dev/dev_383.txt,D,A,False
316,dev-data/mutual/dev/dev_384.txt,C,A,False
317,dev-data/mutual/dev/dev_385.txt,B,D,False
318,dev-data/mutual/dev/dev_386.txt,B,D,False
319,dev-data/mutual/dev/dev_387.txt,A,B,False
320,dev-data/mutual/dev/dev_388.txt,B,D,False
321,dev-data/mutual/dev/dev_389.txt,A,D,False
322,dev-data/mutual/dev/dev_39.txt,A,D,False
323,dev-data/mutual/dev/dev_390.txt,B,B,True
324,dev-data/mutual/dev/dev_391.txt,A,A,True
325,dev-data/mutual/dev/dev_392.txt,D,C,False
326,dev-data/mutual/dev/dev_393.txt,C,C,True
327,dev-data/mutual/dev/dev_394.txt,A,B,False
328,dev-data/mutual/dev/dev_395.txt,A,C,False
329,dev-data/mutual/dev/dev_396.txt,C,C,True
330,dev-data/mutual/dev/dev_397.txt,B,A,False
331,dev-data/mutual/dev/dev_398.txt,B,D,False
332,dev-data/mutual/dev/dev_399.txt,D,C,False
333,dev-data/mutual/dev/dev_4.txt,A,C,False
334,dev-data/mutual/dev/dev_40.txt,C,C,True
335,dev-data/mutual/dev/dev_400.txt,C,C,True
336,dev-data/mutual/dev/dev_401.txt,A,D,False
337,dev-data/mutual/dev/dev_402.txt,B,C,False
338,dev-data/mutual/dev/dev_403.txt,B,D,False
339,dev-data/mutual/dev/dev_404.txt,D,C,False
340,dev-data/mutual/dev/dev_405.txt,D,D,True
341,dev-data/mutual/dev/dev_406.txt,D,A,False
342,dev-data/mutual/dev/dev_407.txt,D,C,False
343,dev-data/mutual/dev/dev_408.txt,A,B,False
344,dev-data/mutual/dev/dev_409.txt,A,C,False
345,dev-data/mutual/dev/dev_41.txt,C,B,False
346,dev-data/mutual/dev/dev_410.txt,A,D,False
347,dev-data/mutual/dev/dev_411.txt,C,A,False
348,dev-data/mutual/dev/dev_412.txt,C,D,False
349,dev-data/mutual/dev/dev_413.txt,A,A,True
350,dev-data/mutual/dev/dev_414.txt,A,C,False
351,dev-data/mutual/dev/dev_415.txt,C,A,False
352,dev-data/mutual/dev/dev_416.txt,B,D,False
353,dev-data/mutual/dev/dev_417.txt,B,C,False
354,dev-data/mutual/dev/dev_418.txt,B,B,True
355,dev-data/mutual/dev/dev_419.txt,C,C,True
356,dev-data/mutual/dev/dev_42.txt,D,D,True
357,dev-data/mutual/dev/dev_420.txt,B,D,False
358,dev-data/mutual/dev/dev_421.txt,B,C,False
359,dev-data/mutual/dev/dev_422.txt,C,C,True
360,dev-data/mutual/dev/dev_423.txt,A,A,True
361,dev-data/mutual/dev/dev_424.txt,B,A,False
362,dev-data/mutual/dev/dev_425.txt,D,D,True
363,dev-data/mutual/dev/dev_426.txt,D,B,False
364,dev-data/mutual/dev/dev_427.txt,A,A,True
365,dev-data/mutual/dev/dev_428.txt,C,B,False
366,dev-data/mutual/dev/dev_429.txt,C,B,False
367,dev-data/mutual/dev/dev_43.txt,C,C,True
368,dev-data/mutual/dev/dev_430.txt,B,A,False
369,dev-data/mutual/dev/dev_431.txt,B,B,True
370,dev-data/mutual/dev/dev_432.txt,C,B,False
371,dev-data/mutual/dev/dev_433.txt,C,C,True
372,dev-data/mutual/dev/dev_434.txt,A,A,True
373,dev-data/mutual/dev/dev_435.txt,D,B,False
374,dev-data/mutual/dev/dev_436.txt,B,C,False
375,dev-data/mutual/dev/dev_437.txt,A,D,False
376,dev-data/mutual/dev/dev_438.txt,C,B,False
377,dev-data/mutual/dev/dev_439.txt,B,A,False
378,dev-data/mutual/dev/dev_44.txt,A,A,True
379,dev-data/mutual/dev/dev_440.txt,C,A,False
380,dev-data/mutual/dev/dev_441.txt,B,B,True
381,dev-data/mutual/dev/dev_442.txt,B,D,False
382,dev-data/mutual/dev/dev_443.txt,B,C,False
383,dev-data/mutual/dev/dev_444.txt,C,D,False
384,dev-data/mutual/dev/dev_445.txt,A,D,False
385,dev-data/mutual/dev/dev_446.txt,D,A,False
386,dev-data/mutual/dev/dev_447.txt,B,D,False
387,dev-data/mutual/dev/dev_448.txt,D,B,False
388,dev-data/mutual/dev/dev_449.txt,C,A,False
389,dev-data/mutual/dev/dev_45.txt,D,A,False
390,dev-data/mutual/dev/dev_450.txt,C,A,False
391,dev-data/mutual/dev/dev_451.txt,A,D,False
392,dev-data/mutual/dev/dev_452.txt,A,B,False
393,dev-data/mutual/dev/dev_453.txt,B,A,False
394,dev-data/mutual/dev/dev_454.txt,A,A,True
395,dev-data/mutual/dev/dev_455.txt,D,D,True
396,dev-data/mutual/dev/dev_456.txt,A,A,True
397,dev-data/mutual/dev/dev_457.txt,A,D,False
398,dev-data/mutual/dev/dev_458.txt,C,D,False
399,dev-data/mutual/dev/dev_459.txt,A,B,False
400,dev-data/mutual/dev/dev_46.txt,D,C,False
401,dev-data/mutual/dev/dev_460.txt,C,C,True
402,dev-data/mutual/dev/dev_461.txt,D,B,False
403,dev-data/mutual/dev/dev_462.txt,B,D,False
404,dev-data/mutual/dev/dev_463.txt,D,B,False
405,dev-data/mutual/dev/dev_464.txt,D,B,False
406,dev-data/mutual/dev/dev_465.txt,D,B,False
407,dev-data/mutual/dev/dev_466.txt,C,A,False
408,dev-data/mutual/dev/dev_467.txt,B,A,False
409,dev-data/mutual/dev/dev_468.txt,D,D,True
410,dev-data/mutual/dev/dev_469.txt,C,D,False
411,dev-data/mutual/dev/dev_47.txt,C,C,True
412,dev-data/mutual/dev/dev_470.txt,D,A,False
413,dev-data/mutual/dev/dev_471.txt,D,A,False
414,dev-data/mutual/dev/dev_472.txt,B,C,False
415,dev-data/mutual/dev/dev_473.txt,B,A,False
416,dev-data/mutual/dev/dev_474.txt,C,C,True
417,dev-data/mutual/dev/dev_475.txt,C,C,True
418,dev-data/mutual/dev/dev_476.txt,A,D,False
419,dev-data/mutual/dev/dev_477.txt,C,B,False
420,dev-data/mutual/dev/dev_478.txt,C,A,False
421,dev-data/mutual/dev/dev_479.txt,D,B,False
422,dev-data/mutual/dev/dev_48.txt,B,B,True
423,dev-data/mutual/dev/dev_480.txt,A,A,True
424,dev-data/mutual/dev/dev_481.txt,D,A,False
425,dev-data/mutual/dev/dev_482.txt,B,A,False
426,dev-data/mutual/dev/dev_483.txt,A,D,False
427,dev-data/mutual/dev/dev_484.txt,D,B,False
428,dev-data/mutual/dev/dev_485.txt,C,A,False
429,dev-data/mutual/dev/dev_486.txt,B,A,False
430,dev-data/mutual/dev/dev_487.txt,A,D,False
431,dev-data/mutual/dev/dev_488.txt,C,B,False
432,dev-data/mutual/dev/dev_489.txt,A,D,False
433,dev-data/mutual/dev/dev_49.txt,B,D,False
434,dev-data/mutual/dev/dev_490.txt,C,D,False
435,dev-data/mutual/dev/dev_491.txt,C,B,False
436,dev-data/mutual/dev/dev_492.txt,C,D,False
437,dev-data/mutual/dev/dev_493.txt,B,A,False
438,dev-data/mutual/dev/dev_494.txt,A,C,False
439,dev-data/mutual/dev/dev_495.txt,A,C,False
440,dev-data/mutual/dev/dev_496.txt,D,D,True
441,dev-data/mutual/dev/dev_497.txt,A,B,False
442,dev-data/mutual/dev/dev_498.txt,B,C,False
443,dev-data/mutual/dev/dev_499.txt,D,D,True
444,dev-data/mutual/dev/dev_5.txt,A,C,False
445,dev-data/mutual/dev/dev_50.txt,A,C,False
446,dev-data/mutual/dev/dev_500.txt,C,C,True
447,dev-data/mutual/dev/dev_501.txt,C,B,False
448,dev-data/mutual/dev/dev_502.txt,B,A,False
449,dev-data/mutual/dev/dev_503.txt,A,C,False
450,dev-data/mutual/dev/dev_504.txt,D,B,False
451,dev-data/mutual/dev/dev_505.txt,C,C,True
452,dev-data/mutual/dev/dev_506.txt,C,B,False
453,dev-data/mutual/dev/dev_507.txt,B,C,False
454,dev-data/mutual/dev/dev_508.txt,A,C,False
455,dev-data/mutual/dev/dev_509.txt,D,C,False
456,dev-data/mutual/dev/dev_51.txt,C,B,False
457,dev-data/mutual/dev/dev_510.txt,A,C,False
458,dev-data/mutual/dev/dev_511.txt,B,B,True
459,dev-data/mutual/dev/dev_512.txt,C,D,False
460,dev-data/mutual/dev/dev_513.txt,D,D,True
461,dev-data/mutual/dev/dev_514.txt,D,C,False
462,dev-data/mutual/dev/dev_515.txt,C,D,False
463,dev-data/mutual/dev/dev_516.txt,C,C,True
464,dev-data/mutual/dev/dev_517.txt,A,B,False
465,dev-data/mutual/dev/dev_518.txt,C,C,True
466,dev-data/mutual/dev/dev_519.txt,C,B,False
467,dev-data/mutual/dev/dev_52.txt,D,C,False
468,dev-data/mutual/dev/dev_520.txt,A,B,False
469,dev-data/mutual/dev/dev_521.txt,B,C,False
470,dev-data/mutual/dev/dev_522.txt,B,A,False
471,dev-data/mutual/dev/dev_523.txt,A,C,False
472,dev-data/mutual/dev/dev_524.txt,C,D,False
473,dev-data/mutual/dev/dev_525.txt,B,D,False
474,dev-data/mutual/dev/dev_526.txt,C,B,False
475,dev-data/mutual/dev/dev_527.txt,A,C,False
476,dev-data/mutual/dev/dev_528.txt,A,A,True
477,dev-data/mutual/dev/dev_529.txt,C,B,False
478,dev-data/mutual/dev/dev_53.txt,A,D,False
479,dev-data/mutual/dev/dev_530.txt,A,D,False
480,dev-data/mutual/dev/dev_531.txt,B,D,False
481,dev-data/mutual/dev/dev_532.txt,D,A,False
482,dev-data/mutual/dev/dev_533.txt,B,D,False
483,dev-data/mutual/dev/dev_534.txt,D,D,True
484,dev-data/mutual/dev/dev_535.txt,C,D,False
485,dev-data/mutual/dev/dev_536.txt,D,C,False
486,dev-data/mutual/dev/dev_537.txt,D,B,False
487,dev-data/mutual/dev/dev_538.txt,C,A,False
488,dev-data/mutual/dev/dev_539.txt,C,B,False
489,dev-data/mutual/dev/dev_54.txt,C,B,False
490,dev-data/mutual/dev/dev_540.txt,A,A,True
491,dev-data/mutual/dev/dev_541.txt,D,D,True
492,dev-data/mutual/dev/dev_542.txt,D,A,False
493,dev-data/mutual/dev/dev_543.txt,B,B,True
494,dev-data/mutual/dev/dev_544.txt,C,D,False
495,dev-data/mutual/dev/dev_545.txt,D,D,True
496,dev-data/mutual/dev/dev_546.txt,B,C,False
497,dev-data/mutual/dev/dev_547.txt,D,C,False
