,example_id,predicted_label,real_label,correct
48,dev-data/mutual/dev/dev_142.txt,B,C,False
49,dev-data/mutual/dev/dev_143.txt,D,A,False
50,dev-data/mutual/dev/dev_144.txt,B,D,False
51,dev-data/mutual/dev/dev_145.txt,C,D,False
52,dev-data/mutual/dev/dev_146.txt,B,A,False
53,dev-data/mutual/dev/dev_147.txt,A,A,True
54,dev-data/mutual/dev/dev_148.txt,C,C,True
55,dev-data/mutual/dev/dev_149.txt,C,B,False
56,dev-data/mutual/dev/dev_15.txt,B,D,False
57,dev-data/mutual/dev/dev_150.txt,C,C,True
58,dev-data/mutual/dev/dev_151.txt,B,B,True
59,dev-data/mutual/dev/dev_152.txt,B,A,False
60,dev-data/mutual/dev/dev_153.txt,D,B,False
61,dev-data/mutual/dev/dev_154.txt,A,D,False
62,dev-data/mutual/dev/dev_155.txt,B,A,False
63,dev-data/mutual/dev/dev_156.txt,D,C,False
64,dev-data/mutual/dev/dev_157.txt,A,D,False
65,dev-data/mutual/dev/dev_158.txt,C,D,False
66,dev-data/mutual/dev/dev_159.txt,B,D,False
67,dev-data/mutual/dev/dev_16.txt,B,A,False
68,dev-data/mutual/dev/dev_160.txt,D,D,True
69,dev-data/mutual/dev/dev_161.txt,C,B,False
70,dev-data/mutual/dev/dev_162.txt,B,A,False
71,dev-data/mutual/dev/dev_163.txt,C,A,False
72,dev-data/mutual/dev/dev_164.txt,B,C,False
73,dev-data/mutual/dev/dev_165.txt,D,D,True
74,dev-data/mutual/dev/dev_166.txt,D,B,False
75,dev-data/mutual/dev/dev_167.txt,B,B,True
76,dev-data/mutual/dev/dev_168.txt,A,A,True
77,dev-data/mutual/dev/dev_169.txt,C,C,True
78,dev-data/mutual/dev/dev_17.txt,D,B,False
79,dev-data/mutual/dev/dev_170.txt,C,B,False
80,dev-data/mutual/dev/dev_171.txt,D,C,False
81,dev-data/mutual/dev/dev_172.txt,A,D,False
82,dev-data/mutual/dev/dev_173.txt,C,C,True
83,dev-data/mutual/dev/dev_174.txt,D,D,True
84,dev-data/mutual/dev/dev_175.txt,C,D,False
85,dev-data/mutual/dev/dev_176.txt,B,C,False
86,dev-data/mutual/dev/dev_177.txt,D,B,False
87,dev-data/mutual/dev/dev_178.txt,D,A,False
88,dev-data/mutual/dev/dev_179.txt,C,A,False
89,dev-data/mutual/dev/dev_18.txt,B,D,False
90,dev-data/mutual/dev/dev_180.txt,A,C,False
91,dev-data/mutual/dev/dev_181.txt,A,D,False
92,dev-data/mutual/dev/dev_182.txt,A,B,False
93,dev-data/mutual/dev/dev_183.txt,A,D,False
94,dev-data/mutual/dev/dev_184.txt,B,B,True
95,dev-data/mutual/dev/dev_185.txt,A,B,False
96,dev-data/mutual/dev/dev_186.txt,B,C,False
97,dev-data/mutual/dev/dev_187.txt,A,A,True
98,dev-data/mutual/dev/dev_188.txt,C,D,False
99,dev-data/mutual/dev/dev_189.txt,A,D,False
100,dev-data/mutual/dev/dev_19.txt,B,C,False
101,dev-data/mutual/dev/dev_190.txt,C,A,False
102,dev-data/mutual/dev/dev_191.txt,D,A,False
103,dev-data/mutual/dev/dev_192.txt,A,C,False
104,dev-data/mutual/dev/dev_193.txt,B,A,False
105,dev-data/mutual/dev/dev_194.txt,C,C,True
106,dev-data/mutual/dev/dev_195.txt,A,D,False
107,dev-data/mutual/dev/dev_196.txt,B,C,False
108,dev-data/mutual/dev/dev_197.txt,A,D,False
109,dev-data/mutual/dev/dev_198.txt,A,A,True
110,dev-data/mutual/dev/dev_199.txt,C,C,True
111,dev-data/mutual/dev/dev_2.txt,C,C,True
112,dev-data/mutual/dev/dev_20.txt,D,C,False
113,dev-data/mutual/dev/dev_200.txt,B,C,False
114,dev-data/mutual/dev/dev_201.txt,D,C,False
115,dev-data/mutual/dev/dev_202.txt,A,C,False
116,dev-data/mutual/dev/dev_203.txt,A,A,True
117,dev-data/mutual/dev/dev_204.txt,A,B,False
118,dev-data/mutual/dev/dev_205.txt,C,A,False
119,dev-data/mutual/dev/dev_206.txt,A,D,False
120,dev-data/mutual/dev/dev_207.txt,B,A,False
121,dev-data/mutual/dev/dev_208.txt,C,B,False
122,dev-data/mutual/dev/dev_209.txt,D,D,True
123,dev-data/mutual/dev/dev_21.txt,D,C,False
124,dev-data/mutual/dev/dev_210.txt,C,B,False
125,dev-data/mutual/dev/dev_211.txt,C,D,False
126,dev-data/mutual/dev/dev_212.txt,B,D,False
127,dev-data/mutual/dev/dev_213.txt,D,A,False
128,dev-data/mutual/dev/dev_214.txt,D,B,False
129,dev-data/mutual/dev/dev_215.txt,A,D,False
130,dev-data/mutual/dev/dev_216.txt,C,A,False
131,dev-data/mutual/dev/dev_217.txt,D,D,True
132,dev-data/mutual/dev/dev_218.txt,A,D,False
133,dev-data/mutual/dev/dev_219.txt,A,B,False
134,dev-data/mutual/dev/dev_22.txt,A,B,False
135,dev-data/mutual/dev/dev_220.txt,C,D,False
136,dev-data/mutual/dev/dev_221.txt,A,D,False
137,dev-data/mutual/dev/dev_222.txt,B,B,True
138,dev-data/mutual/dev/dev_223.txt,D,D,True
139,dev-data/mutual/dev/dev_224.txt,D,A,False
140,dev-data/mutual/dev/dev_225.txt,D,D,True
141,dev-data/mutual/dev/dev_226.txt,D,A,False
142,dev-data/mutual/dev/dev_227.txt,B,B,True
143,dev-data/mutual/dev/dev_228.txt,D,B,False
144,dev-data/mutual/dev/dev_229.txt,C,D,False
145,dev-data/mutual/dev/dev_23.txt,B,D,False
146,dev-data/mutual/dev/dev_230.txt,D,A,False
147,dev-data/mutual/dev/dev_231.txt,B,A,False
148,dev-data/mutual/dev/dev_232.txt,D,B,False
149,dev-data/mutual/dev/dev_233.txt,C,D,False
150,dev-data/mutual/dev/dev_234.txt,A,A,True
151,dev-data/mutual/dev/dev_235.txt,C,D,False
152,dev-data/mutual/dev/dev_236.txt,D,C,False
153,dev-data/mutual/dev/dev_237.txt,A,D,False
154,dev-data/mutual/dev/dev_238.txt,C,D,False
155,dev-data/mutual/dev/dev_239.txt,B,A,False
156,dev-data/mutual/dev/dev_24.txt,D,C,False
157,dev-data/mutual/dev/dev_240.txt,A,A,True
158,dev-data/mutual/dev/dev_241.txt,C,A,False
159,dev-data/mutual/dev/dev_242.txt,C,B,False
160,dev-data/mutual/dev/dev_243.txt,C,D,False
161,dev-data/mutual/dev/dev_244.txt,A,D,False
162,dev-data/mutual/dev/dev_245.txt,B,D,False
163,dev-data/mutual/dev/dev_246.txt,B,B,True
164,dev-data/mutual/dev/dev_247.txt,C,D,False
165,dev-data/mutual/dev/dev_248.txt,D,B,False
166,dev-data/mutual/dev/dev_249.txt,D,B,False
167,dev-data/mutual/dev/dev_25.txt,D,C,False
168,dev-data/mutual/dev/dev_250.txt,B,D,False
169,dev-data/mutual/dev/dev_251.txt,C,C,True
170,dev-data/mutual/dev/dev_252.txt,C,D,False
171,dev-data/mutual/dev/dev_253.txt,D,C,False
172,dev-data/mutual/dev/dev_254.txt,C,D,False
173,dev-data/mutual/dev/dev_255.txt,C,B,False
174,dev-data/mutual/dev/dev_256.txt,C,A,False
175,dev-data/mutual/dev/dev_257.txt,C,A,False
176,dev-data/mutual/dev/dev_258.txt,A,D,False
177,dev-data/mutual/dev/dev_259.txt,D,B,False
178,dev-data/mutual/dev/dev_26.txt,B,A,False
179,dev-data/mutual/dev/dev_260.txt,A,A,True
180,dev-data/mutual/dev/dev_261.txt,B,A,False
181,dev-data/mutual/dev/dev_262.txt,D,D,True
182,dev-data/mutual/dev/dev_263.txt,B,B,True
183,dev-data/mutual/dev/dev_264.txt,D,A,False
184,dev-data/mutual/dev/dev_265.txt,C,A,False
185,dev-data/mutual/dev/dev_266.txt,C,D,False
186,dev-data/mutual/dev/dev_267.txt,D,A,False
187,dev-data/mutual/dev/dev_268.txt,B,A,False
188,dev-data/mutual/dev/dev_269.txt,A,B,False
189,dev-data/mutual/dev/dev_27.txt,A,A,True
190,dev-data/mutual/dev/dev_270.txt,C,B,False
191,dev-data/mutual/dev/dev_271.txt,C,A,False
192,dev-data/mutual/dev/dev_272.txt,B,B,True
193,dev-data/mutual/dev/dev_273.txt,A,B,False
194,dev-data/mutual/dev/dev_274.txt,C,C,True
195,dev-data/mutual/dev/dev_275.txt,D,A,False
196,dev-data/mutual/dev/dev_276.txt,D,D,True
197,dev-data/mutual/dev/dev_277.txt,C,C,True
198,dev-data/mutual/dev/dev_278.txt,C,D,False
199,dev-data/mutual/dev/dev_279.txt,D,D,True
200,dev-data/mutual/dev/dev_28.txt,C,C,True
201,dev-data/mutual/dev/dev_280.txt,B,D,False
202,dev-data/mutual/dev/dev_281.txt,C,D,False
203,dev-data/mutual/dev/dev_282.txt,D,A,False
204,dev-data/mutual/dev/dev_283.txt,D,A,False
205,dev-data/mutual/dev/dev_284.txt,A,D,False
206,dev-data/mutual/dev/dev_285.txt,B,B,True
207,dev-data/mutual/dev/dev_286.txt,D,C,False
208,dev-data/mutual/dev/dev_287.txt,B,C,False
209,dev-data/mutual/dev/dev_288.txt,C,D,False
210,dev-data/mutual/dev/dev_289.txt,D,D,True
211,dev-data/mutual/dev/dev_29.txt,B,D,False
212,dev-data/mutual/dev/dev_290.txt,C,D,False
213,dev-data/mutual/dev/dev_291.txt,A,B,False
214,dev-data/mutual/dev/dev_292.txt,A,C,False
215,dev-data/mutual/dev/dev_293.txt,D,A,False
216,dev-data/mutual/dev/dev_294.txt,C,A,False
217,dev-data/mutual/dev/dev_295.txt,A,C,False
218,dev-data/mutual/dev/dev_296.txt,C,B,False
219,dev-data/mutual/dev/dev_297.txt,C,B,False
220,dev-data/mutual/dev/dev_298.txt,B,D,False
221,dev-data/mutual/dev/dev_299.txt,D,C,False
222,dev-data/mutual/dev/dev_3.txt,D,C,False
223,dev-data/mutual/dev/dev_30.txt,D,B,False
224,dev-data/mutual/dev/dev_300.txt,C,D,False
225,dev-data/mutual/dev/dev_301.txt,C,D,False
226,dev-data/mutual/dev/dev_302.txt,B,D,False
227,dev-data/mutual/dev/dev_303.txt,C,D,False
228,dev-data/mutual/dev/dev_304.txt,C,D,False
229,dev-data/mutual/dev/dev_305.txt,D,D,True
230,dev-data/mutual/dev/dev_306.txt,B,C,False
231,dev-data/mutual/dev/dev_307.txt,A,D,False
232,dev-data/mutual/dev/dev_308.txt,D,D,True
233,dev-data/mutual/dev/dev_309.txt,B,A,False
234,dev-data/mutual/dev/dev_31.txt,C,A,False
235,dev-data/mutual/dev/dev_310.txt,C,D,False
236,dev-data/mutual/dev/dev_311.txt,A,C,False
237,dev-data/mutual/dev/dev_312.txt,D,B,False
238,dev-data/mutual/dev/dev_313.txt,C,D,False
239,dev-data/mutual/dev/dev_314.txt,B,A,False
240,dev-data/mutual/dev/dev_315.txt,B,A,False
241,dev-data/mutual/dev/dev_316.txt,A,D,False
242,dev-data/mutual/dev/dev_317.txt,B,D,False
243,dev-data/mutual/dev/dev_318.txt,C,B,False
244,dev-data/mutual/dev/dev_319.txt,D,C,False
245,dev-data/mutual/dev/dev_32.txt,B,A,False
246,dev-data/mutual/dev/dev_320.txt,B,D,False
247,dev-data/mutual/dev/dev_321.txt,A,D,False
248,dev-data/mutual/dev/dev_322.txt,B,B,True
249,dev-data/mutual/dev/dev_323.txt,D,B,False
250,dev-data/mutual/dev/dev_324.txt,B,B,True
251,dev-data/mutual/dev/dev_325.txt,D,A,False
252,dev-data/mutual/dev/dev_326.txt,D,C,False
253,dev-data/mutual/dev/dev_327.txt,C,B,False
254,dev-data/mutual/dev/dev_328.txt,A,D,False
255,dev-data/mutual/dev/dev_329.txt,B,C,False
256,dev-data/mutual/dev/dev_33.txt,A,B,False
257,dev-data/mutual/dev/dev_330.txt,B,C,False
258,dev-data/mutual/dev/dev_331.txt,D,B,False
259,dev-data/mutual/dev/dev_332.txt,B,C,False
260,dev-data/mutual/dev/dev_333.txt,A,C,False
261,dev-data/mutual/dev/dev_334.txt,D,B,False
262,dev-data/mutual/dev/dev_335.txt,C,B,False
263,dev-data/mutual/dev/dev_336.txt,C,B,False
264,dev-data/mutual/dev/dev_337.txt,D,C,False
265,dev-data/mutual/dev/dev_338.txt,A,C,False
266,dev-data/mutual/dev/dev_339.txt,A,D,False
267,dev-data/mutual/dev/dev_34.txt,A,A,True
268,dev-data/mutual/dev/dev_340.txt,C,D,False
269,dev-data/mutual/dev/dev_341.txt,B,B,True
270,dev-data/mutual/dev/dev_342.txt,B,D,False
271,dev-data/mutual/dev/dev_343.txt,C,A,False
272,dev-data/mutual/dev/dev_344.txt,C,C,True
273,dev-data/mutual/dev/dev_345.txt,C,D,False
274,dev-data/mutual/dev/dev_346.txt,C,B,False
275,dev-data/mutual/dev/dev_347.txt,D,C,False
276,dev-data/mutual/dev/dev_348.txt,B,A,False
277,dev-data/mutual/dev/dev_349.txt,A,D,False
278,dev-data/mutual/dev/dev_35.txt,C,A,False
279,dev-data/mutual/dev/dev_350.txt,C,C,True
280,dev-data/mutual/dev/dev_351.txt,A,A,True
281,dev-data/mutual/dev/dev_352.txt,A,B,False
282,dev-data/mutual/dev/dev_353.txt,D,B,False
283,dev-data/mutual/dev/dev_354.txt,D,D,True
284,dev-data/mutual/dev/dev_355.txt,B,B,True
285,dev-data/mutual/dev/dev_356.txt,A,A,True
286,dev-data/mutual/dev/dev_357.txt,B,B,True
287,dev-data/mutual/dev/dev_358.txt,D,B,False
288,dev-data/mutual/dev/dev_359.txt,B,C,False
289,dev-data/mutual/dev/dev_36.txt,C,D,False
290,dev-data/mutual/dev/dev_360.txt,B,A,False
291,dev-data/mutual/dev/dev_361.txt,D,B,False
292,dev-data/mutual/dev/dev_362.txt,A,D,False
293,dev-data/mutual/dev/dev_363.txt,B,D,False
294,dev-data/mutual/dev/dev_364.txt,B,D,False
295,dev-data/mutual/dev/dev_365.txt,D,C,False
296,dev-data/mutual/dev/dev_366.txt,A,B,False
297,dev-data/mutual/dev/dev_367.txt,B,A,False
298,dev-data/mutual/dev/dev_368.txt,B,A,False
299,dev-data/mutual/dev/dev_369.txt,B,C,False
300,dev-data/mutual/dev/dev_37.txt,C,A,False
301,dev-data/mutual/dev/dev_370.txt,B,D,False
302,dev-data/mutual/dev/dev_371.txt,B,D,False
303,dev-data/mutual/dev/dev_372.txt,B,D,False
304,dev-data/mutual/dev/dev_373.txt,B,D,False
305,dev-data/mutual/dev/dev_374.txt,D,B,False
306,dev-data/mutual/dev/dev_375.txt,A,B,False
307,dev-data/mutual/dev/dev_376.txt,D,B,False
308,dev-data/mutual/dev/dev_377.txt,B,B,True
309,dev-data/mutual/dev/dev_378.txt,B,A,False
310,dev-data/mutual/dev/dev_379.txt,D,A,False
311,dev-data/mutual/dev/dev_38.txt,B,C,False
312,dev-data/mutual/dev/dev_380.txt,D,A,False
313,dev-data/mutual/dev/dev_381.txt,D,A,False
314,dev-data/mutual/dev/dev_382.txt,B,D,False
315,dev-data/mutual/dev/dev_383.txt,B,A,False
316,dev-data/mutual/dev/dev_384.txt,A,A,True
317,dev-data/mutual/dev/dev_385.txt,C,D,False
318,dev-data/mutual/dev/dev_386.txt,A,D,False
319,dev-data/mutual/dev/dev_387.txt,C,B,False
320,dev-data/mutual/dev/dev_388.txt,C,D,False
321,dev-data/mutual/dev/dev_389.txt,B,D,False
322,dev-data/mutual/dev/dev_39.txt,A,D,False
323,dev-data/mutual/dev/dev_390.txt,D,B,False
324,dev-data/mutual/dev/dev_391.txt,C,A,False
325,dev-data/mutual/dev/dev_392.txt,A,C,False
326,dev-data/mutual/dev/dev_393.txt,A,C,False
327,dev-data/mutual/dev/dev_394.txt,D,B,False
328,dev-data/mutual/dev/dev_395.txt,A,C,False
329,dev-data/mutual/dev/dev_396.txt,A,C,False
330,dev-data/mutual/dev/dev_397.txt,B,A,False
331,dev-data/mutual/dev/dev_398.txt,A,D,False
332,dev-data/mutual/dev/dev_399.txt,D,C,False
333,dev-data/mutual/dev/dev_4.txt,B,C,False
334,dev-data/mutual/dev/dev_40.txt,B,C,False
335,dev-data/mutual/dev/dev_400.txt,B,C,False
336,dev-data/mutual/dev/dev_401.txt,C,D,False
337,dev-data/mutual/dev/dev_402.txt,A,C,False
338,dev-data/mutual/dev/dev_403.txt,B,D,False
339,dev-data/mutual/dev/dev_404.txt,C,C,True
340,dev-data/mutual/dev/dev_405.txt,D,D,True
341,dev-data/mutual/dev/dev_406.txt,B,A,False
342,dev-data/mutual/dev/dev_407.txt,C,C,True
343,dev-data/mutual/dev/dev_408.txt,D,B,False
344,dev-data/mutual/dev/dev_409.txt,A,C,False
345,dev-data/mutual/dev/dev_41.txt,D,B,False
346,dev-data/mutual/dev/dev_410.txt,D,D,True
347,dev-data/mutual/dev/dev_411.txt,D,A,False
348,dev-data/mutual/dev/dev_412.txt,D,D,True
349,dev-data/mutual/dev/dev_413.txt,C,A,False
350,dev-data/mutual/dev/dev_414.txt,B,C,False
351,dev-data/mutual/dev/dev_415.txt,B,A,False
352,dev-data/mutual/dev/dev_416.txt,C,D,False
353,dev-data/mutual/dev/dev_417.txt,C,C,True
354,dev-data/mutual/dev/dev_418.txt,C,B,False
355,dev-data/mutual/dev/dev_419.txt,D,C,False
356,dev-data/mutual/dev/dev_42.txt,C,D,False
357,dev-data/mutual/dev/dev_420.txt,C,D,False
358,dev-data/mutual/dev/dev_421.txt,C,C,True
359,dev-data/mutual/dev/dev_422.txt,D,C,False
360,dev-data/mutual/dev/dev_423.txt,B,A,False
361,dev-data/mutual/dev/dev_424.txt,D,A,False
362,dev-data/mutual/dev/dev_425.txt,D,D,True
363,dev-data/mutual/dev/dev_426.txt,C,B,False
364,dev-data/mutual/dev/dev_427.txt,C,A,False
365,dev-data/mutual/dev/dev_428.txt,D,B,False
366,dev-data/mutual/dev/dev_429.txt,D,B,False
367,dev-data/mutual/dev/dev_43.txt,A,C,False
368,dev-data/mutual/dev/dev_430.txt,B,A,False
369,dev-data/mutual/dev/dev_431.txt,A,B,False
370,dev-data/mutual/dev/dev_432.txt,B,B,True
371,dev-data/mutual/dev/dev_433.txt,A,C,False
372,dev-data/mutual/dev/dev_434.txt,C,A,False
373,dev-data/mutual/dev/dev_435.txt,D,B,False
374,dev-data/mutual/dev/dev_436.txt,A,C,False
375,dev-data/mutual/dev/dev_437.txt,A,D,False
376,dev-data/mutual/dev/dev_438.txt,C,B,False
377,dev-data/mutual/dev/dev_439.txt,D,A,False
378,dev-data/mutual/dev/dev_44.txt,C,A,False
379,dev-data/mutual/dev/dev_440.txt,C,A,False
380,dev-data/mutual/dev/dev_441.txt,C,B,False
381,dev-data/mutual/dev/dev_442.txt,A,D,False
382,dev-data/mutual/dev/dev_443.txt,D,C,False
383,dev-data/mutual/dev/dev_444.txt,A,D,False
384,dev-data/mutual/dev/dev_445.txt,B,D,False
385,dev-data/mutual/dev/dev_446.txt,B,A,False
386,dev-data/mutual/dev/dev_447.txt,B,D,False
387,dev-data/mutual/dev/dev_448.txt,A,B,False
388,dev-data/mutual/dev/dev_449.txt,A,A,True
389,dev-data/mutual/dev/dev_45.txt,C,A,False
390,dev-data/mutual/dev/dev_450.txt,A,A,True
391,dev-data/mutual/dev/dev_451.txt,D,D,True
392,dev-data/mutual/dev/dev_452.txt,D,B,False
393,dev-data/mutual/dev/dev_453.txt,B,A,False
394,dev-data/mutual/dev/dev_454.txt,C,A,False
395,dev-data/mutual/dev/dev_455.txt,A,D,False
396,dev-data/mutual/dev/dev_456.txt,C,A,False
397,dev-data/mutual/dev/dev_457.txt,A,D,False
398,dev-data/mutual/dev/dev_458.txt,B,D,False
399,dev-data/mutual/dev/dev_459.txt,A,B,False
400,dev-data/mutual/dev/dev_46.txt,C,C,True
401,dev-data/mutual/dev/dev_460.txt,B,C,False
402,dev-data/mutual/dev/dev_461.txt,A,B,False
403,dev-data/mutual/dev/dev_462.txt,C,D,False
404,dev-data/mutual/dev/dev_463.txt,A,B,False
405,dev-data/mutual/dev/dev_464.txt,A,B,False
406,dev-data/mutual/dev/dev_465.txt,B,B,True
407,dev-data/mutual/dev/dev_466.txt,D,A,False
408,dev-data/mutual/dev/dev_467.txt,D,A,False
409,dev-data/mutual/dev/dev_468.txt,B,D,False
410,dev-data/mutual/dev/dev_469.txt,C,D,False
411,dev-data/mutual/dev/dev_47.txt,D,C,False
412,dev-data/mutual/dev/dev_470.txt,A,A,True
413,dev-data/mutual/dev/dev_471.txt,A,A,True
414,dev-data/mutual/dev/dev_472.txt,C,C,True
415,dev-data/mutual/dev/dev_473.txt,A,A,True
416,dev-data/mutual/dev/dev_474.txt,D,C,False
417,dev-data/mutual/dev/dev_475.txt,B,C,False
418,dev-data/mutual/dev/dev_476.txt,B,D,False
419,dev-data/mutual/dev/dev_477.txt,C,B,False
420,dev-data/mutual/dev/dev_478.txt,C,A,False
421,dev-data/mutual/dev/dev_479.txt,B,B,True
422,dev-data/mutual/dev/dev_48.txt,B,B,True
423,dev-data/mutual/dev/dev_480.txt,D,A,False
424,dev-data/mutual/dev/dev_481.txt,A,A,True
425,dev-data/mutual/dev/dev_482.txt,A,A,True
426,dev-data/mutual/dev/dev_483.txt,D,D,True
427,dev-data/mutual/dev/dev_484.txt,B,B,True
428,dev-data/mutual/dev/dev_485.txt,C,A,False
429,dev-data/mutual/dev/dev_486.txt,A,A,True
430,dev-data/mutual/dev/dev_487.txt,A,D,False
431,dev-data/mutual/dev/dev_488.txt,A,B,False
432,dev-data/mutual/dev/dev_489.txt,C,D,False
433,dev-data/mutual/dev/dev_49.txt,C,D,False
434,dev-data/mutual/dev/dev_490.txt,B,D,False
435,dev-data/mutual/dev/dev_491.txt,D,B,False
436,dev-data/mutual/dev/dev_492.txt,B,D,False
437,dev-data/mutual/dev/dev_493.txt,A,A,True
438,dev-data/mutual/dev/dev_494.txt,D,C,False
439,dev-data/mutual/dev/dev_495.txt,A,C,False
440,dev-data/mutual/dev/dev_496.txt,C,D,False
441,dev-data/mutual/dev/dev_497.txt,D,B,False
442,dev-data/mutual/dev/dev_498.txt,A,C,False
443,dev-data/mutual/dev/dev_499.txt,A,D,False
444,dev-data/mutual/dev/dev_5.txt,C,C,True
445,dev-data/mutual/dev/dev_50.txt,B,C,False
446,dev-data/mutual/dev/dev_500.txt,D,C,False
447,dev-data/mutual/dev/dev_501.txt,C,B,False
448,dev-data/mutual/dev/dev_502.txt,A,A,True
449,dev-data/mutual/dev/dev_503.txt,D,C,False
450,dev-data/mutual/dev/dev_504.txt,D,B,False
451,dev-data/mutual/dev/dev_505.txt,C,C,True
452,dev-data/mutual/dev/dev_506.txt,A,B,False
453,dev-data/mutual/dev/dev_507.txt,D,C,False
454,dev-data/mutual/dev/dev_508.txt,C,C,True
455,dev-data/mutual/dev/dev_509.txt,A,C,False
456,dev-data/mutual/dev/dev_51.txt,C,B,False
457,dev-data/mutual/dev/dev_510.txt,D,C,False
458,dev-data/mutual/dev/dev_511.txt,D,B,False
459,dev-data/mutual/dev/dev_512.txt,A,D,False
460,dev-data/mutual/dev/dev_513.txt,B,D,False
461,dev-data/mutual/dev/dev_514.txt,C,C,True
462,dev-data/mutual/dev/dev_515.txt,C,D,False
463,dev-data/mutual/dev/dev_516.txt,C,C,True
464,dev-data/mutual/dev/dev_517.txt,D,B,False
465,dev-data/mutual/dev/dev_518.txt,B,C,False
466,dev-data/mutual/dev/dev_519.txt,D,B,False
467,dev-data/mutual/dev/dev_52.txt,B,C,False
468,dev-data/mutual/dev/dev_520.txt,B,B,True
469,dev-data/mutual/dev/dev_521.txt,C,C,True
470,dev-data/mutual/dev/dev_522.txt,C,A,False
471,dev-data/mutual/dev/dev_523.txt,B,C,False
472,dev-data/mutual/dev/dev_524.txt,C,D,False
473,dev-data/mutual/dev/dev_525.txt,C,D,False
474,dev-data/mutual/dev/dev_526.txt,C,B,False
475,dev-data/mutual/dev/dev_527.txt,C,C,True
476,dev-data/mutual/dev/dev_528.txt,A,A,True
477,dev-data/mutual/dev/dev_529.txt,C,B,False
478,dev-data/mutual/dev/dev_53.txt,A,D,False
479,dev-data/mutual/dev/dev_530.txt,A,D,False
480,dev-data/mutual/dev/dev_531.txt,B,D,False
481,dev-data/mutual/dev/dev_532.txt,C,A,False
482,dev-data/mutual/dev/dev_533.txt,C,D,False
483,dev-data/mutual/dev/dev_534.txt,D,D,True
484,dev-data/mutual/dev/dev_535.txt,D,D,True
485,dev-data/mutual/dev/dev_536.txt,A,C,False
486,dev-data/mutual/dev/dev_537.txt,A,B,False
487,dev-data/mutual/dev/dev_538.txt,B,A,False
488,dev-data/mutual/dev/dev_539.txt,B,B,True
489,dev-data/mutual/dev/dev_54.txt,D,B,False
490,dev-data/mutual/dev/dev_540.txt,C,A,False
491,dev-data/mutual/dev/dev_541.txt,C,D,False
492,dev-data/mutual/dev/dev_542.txt,C,A,False
493,dev-data/mutual/dev/dev_543.txt,A,B,False
494,dev-data/mutual/dev/dev_544.txt,D,D,True
495,dev-data/mutual/dev/dev_545.txt,C,D,False
496,dev-data/mutual/dev/dev_546.txt,A,C,False
497,dev-data/mutual/dev/dev_547.txt,C,C,True
